,Imo,RecievedTime,FinishedRecievedTime,Latitude,Longitude,NavStatus,SailTime
0,8800315,2020-01-08 15:22:37+00:00,2020-01-28 13:44:32+00:00,-34.70974666666667,18.163288333333334,0,478.3652777777778
1,9036806,2019-11-25 07:58:47+00:00,2019-12-13 13:53:46+00:00,-34.33482333333333,17.925753333333333,0,437.9163888888889
2,9104110,2019-04-09 02:17:18+00:00,2019-04-23 15:59:47+00:00,5.451716666666668,93.9397,0,349.7080555555556
3,9118678,2020-01-08 07:48:44+00:00,2020-01-25 15:12:16+00:00,-33.93748166666666,25.982735,0,415.39222222222224
4,9146950,2019-04-02 07:56:41+00:00,2019-04-18 23:04:32+00:00,-34.53661666666667,18.18133333333333,0,399.1308333333333
5,9147423,2019-09-08 15:59:52+00:00,2019-09-23 23:16:53+00:00,-33.97161166666667,27.105805,0,367.2836111111111
6,9149366,2019-10-12 15:59:24+00:00,2019-10-30 14:24:33+00:00,-34.78995,19.04025,0,430.4191666666667
7,9153795,2019-12-22 07:08:57+00:00,2020-01-06 15:49:33+00:00,5.499033333333332,93.73027833333332,0,368.6766666666667
8,9168465,2019-12-07 23:59:06+00:00,2019-12-26 05:39:17+00:00,-34.04784333333333,17.823293333333332,0,437.6697222222222
9,9170298,2019-04-14 01:44:08+00:00,2019-04-29 23:55:47+00:00,4.646341666666666,93.25027333333334,0,382.19416666666666
10,9171151,2019-06-09 14:06:16+00:00,2019-06-22 15:34:59+00:00,2.5178866666666666,90.163195,0,313.4786111111111
11,9171151,2019-08-05 23:51:39+00:00,2019-08-24 12:25:20+00:00,-35.75560833333333,20.47839,0,444.56138888888887
12,9171266,2019-07-25 07:29:03+00:00,2019-08-06 15:58:38+00:00,2.4686216666666665,89.896845,0,296.49305555555554
13,9174634,2019-06-25 00:32:59+00:00,2019-07-09 07:55:08+00:00,6.3161233333333335,95.56368499999999,0,343.3691666666667
14,9174634,2019-08-13 23:37:56+00:00,2019-08-29 20:35:20+00:00,-35.73506166666667,18.52582,0,380.95666666666665
15,9174634,2019-10-03 07:27:28+00:00,2019-10-17 15:55:05+00:00,6.2475716666666665,95.07287666666667,0,344.4602777777778
16,9176759,2019-04-02 23:58:08+00:00,2019-04-17 14:11:54+00:00,-33.69441833333333,27.160091666666666,0,350.2294444444444
17,9176759,2019-09-03 16:45:31+00:00,2019-09-17 07:30:00+00:00,6.251518333333332,94.92161999999999,0,326.7413888888889
18,9176759,2019-10-24 07:58:40+00:00,2019-11-07 21:51:32+00:00,-33.92334833333334,26.20171833333333,0,349.8811111111111
19,9180906,2019-12-26 23:59:02+00:00,2020-01-11 05:40:33+00:00,-33.803666666666665,27.356666666666666,0,365.69194444444446
20,9185798,2019-07-02 07:50:00+00:00,2019-07-17 13:12:03+00:00,-34.938066666666664,19.24643333333333,0,365.3675
21,9207443,2019-06-28 07:59:49+00:00,2019-07-13 20:29:30+00:00,-34.98173,18.171776666666666,0,372.4947222222222
22,9207780,2019-07-28 08:53:11+00:00,2019-08-11 23:58:50+00:00,5.4740166666666665,94.3906,0,351.0941666666667
23,9207780,2019-09-15 15:56:09+00:00,2019-10-03 17:22:34+00:00,-35.76331666666667,18.684866666666668,0,433.4402777777778
24,9208526,2019-05-06 15:12:53+00:00,2019-05-20 15:54:03+00:00,4.408556666666667,92.47888833333332,0,336.68611111111113
25,9208526,2019-07-08 07:59:05+00:00,2019-07-27 20:33:45+00:00,-33.847426666666664,18.092223333333333,0,468.5777777777778
26,9208526,2019-09-07 02:57:00+00:00,2019-09-20 07:48:50+00:00,2.6525683333333334,90.03913833333333,0,316.8638888888889
27,9208526,2019-12-23 01:18:14+00:00,2020-01-07 07:59:16+00:00,6.072095,94.66697166666668,0,366.6838888888889
28,9209520,2019-06-28 15:41:50+00:00,2019-07-18 02:04:40+00:00,-35.26093333333333,19.145716666666665,0,466.38055555555553
29,9209520,2019-08-26 23:47:25+00:00,2019-09-10 07:56:57+00:00,3.1683666666666666,91.45136666666669,0,344.1588888888889
30,9209532,2019-10-03 12:57:10+00:00,2019-10-17 15:09:21+00:00,5.55245,93.9274,0,338.2030555555556
31,9211585,2019-03-26 22:46:05+00:00,2019-04-10 15:41:00+00:00,3.342195,91.00643333333332,0,352.91527777777776
32,9211585,2019-06-29 15:44:50+00:00,2019-07-16 23:35:57+00:00,-35.92232333333333,23.290979999999998,0,415.8519444444444
33,9211585,2019-12-20 15:56:24+00:00,2020-01-06 00:51:02+00:00,-35.758916666666664,29.49185333333333,0,392.91055555555556
34,9212242,2019-06-29 07:44:35+00:00,2019-07-16 07:16:16+00:00,-35.92135,18.426666666666666,0,407.52805555555557
35,9212242,2019-11-25 15:59:06+00:00,2019-12-09 15:22:30+00:00,-35.723333333333336,33.48596666666667,0,335.39
36,9212242,2020-01-12 08:39:20+00:00,2020-01-27 23:49:53+00:00,4.812616666666667,93.33958333333334,0,375.17583333333334
37,9212694,2019-08-02 23:55:05+00:00,2019-08-21 02:40:15+00:00,-34.55848333333333,18.011083333333332,0,434.7527777777778
38,9212694,2019-09-08 00:23:25+00:00,2019-09-20 23:20:17+00:00,3.570883333333333,91.35523333333332,0,310.9477777777778
39,9212694,2019-11-06 07:57:58+00:00,2019-11-23 06:31:18+00:00,-35.26776666666667,19.60545,0,406.55555555555554
40,9213363,2019-04-27 21:50:53+00:00,2019-05-11 23:59:05+00:00,5.066626666666667,93.42394833333331,0,338.13666666666666
41,9213791,2019-09-14 12:43:55+00:00,2019-09-28 15:47:27+00:00,3.422728333333333,91.53226833333332,0,339.0588888888889
42,9214068,2019-06-07 23:31:27+00:00,2019-06-24 21:37:49+00:00,-35.38713333333333,17.736616666666666,0,406.1061111111111
43,9214068,2019-09-24 23:58:37+00:00,2019-10-13 13:05:56+00:00,-35.12918333333333,18.56335,0,445.12194444444447
44,9214331,2019-11-24 23:36:00+00:00,2019-12-09 15:59:13+00:00,5.220983333333334,93.78103333333334,0,352.38694444444445
45,9215543,2019-11-22 23:59:13+00:00,2019-12-12 12:32:37+00:00,-33.87166666666667,18.313033333333333,0,468.5566666666667
46,9215933,2019-06-23 07:43:47+00:00,2019-07-10 02:27:01+00:00,-35.11568,18.81794333333333,0,402.72055555555556
47,9215933,2019-09-20 12:59:38+00:00,2019-10-05 07:57:34+00:00,4.00329,91.76798166666669,0,354.96555555555557
48,9216212,2019-09-12 06:29:05+00:00,2019-09-26 23:58:51+00:00,2.8279,90.87846666666668,0,353.49611111111113
49,9216236,2019-06-07 23:59:55+00:00,2019-06-24 07:21:27+00:00,-33.96578333333333,26.12288333333333,0,391.3588888888889
50,9216236,2019-07-13 23:53:46+00:00,2019-07-26 07:26:23+00:00,1.8573666666666664,89.31471666666668,0,295.5436111111111
51,9216236,2019-09-04 23:42:54+00:00,2019-09-19 03:53:16+00:00,-35.67636666666667,25.97711666666667,0,340.17277777777775
52,9216248,2019-07-17 05:19:49+00:00,2019-08-01 07:28:34+00:00,5.679365,94.208775,0,362.1458333333333
53,9216406,2019-06-16 00:08:09+00:00,2019-06-29 23:57:18+00:00,2.6724633333333334,90.99254833333332,0,335.81916666666666
54,9216406,2019-08-05 07:48:07+00:00,2019-08-22 11:46:56+00:00,-35.65543333333333,17.923166666666667,0,411.98027777777776
55,9216456,2019-04-28 07:48:49+00:00,2019-05-12 01:06:24+00:00,-35.98211666666667,32.061366666666665,0,329.29305555555555
56,9216456,2019-06-18 23:17:48+00:00,2019-07-02 15:54:11+00:00,5.06835,93.39353333333334,0,328.6063888888889
57,9216456,2019-08-31 07:40:51+00:00,2019-09-16 13:25:02+00:00,-35.16528333333333,19.325533333333333,0,389.7363888888889
58,9216468,2019-06-16 06:56:56+00:00,2019-06-28 15:59:47+00:00,4.3152,91.94246666666666,0,297.0475
59,9216640,2019-04-15 21:36:28+00:00,2019-04-29 23:58:58+00:00,2.0064166666666665,89.35306666666666,0,338.375
60,9216640,2019-08-25 16:00:40+00:00,2019-09-08 15:49:22+00:00,3.0766,90.2112,0,335.81166666666667
61,9217656,2019-05-14 21:35:37+00:00,2019-05-29 07:50:58+00:00,5.1276,93.32626666666668,0,346.2558333333333
62,9218272,2019-04-17 15:58:03+00:00,2019-05-04 23:00:10+00:00,-34.5616,18.00005,0,415.03527777777776
63,9218272,2019-07-09 01:46:50+00:00,2019-07-23 07:55:26+00:00,5.7155,94.39713333333331,0,342.1433333333333
64,9218272,2019-08-28 15:59:37+00:00,2019-09-11 06:51:01+00:00,-33.86633333333333,27.09565,0,326.8566666666667
65,9218272,2019-11-21 07:49:11+00:00,2019-12-04 14:26:04+00:00,-35.702816666666656,29.2781,0,318.6147222222222
66,9218521,2019-04-20 04:33:25+00:00,2019-05-04 15:27:48+00:00,5.088053333333334,93.520625,0,346.9063888888889
67,9218521,2019-06-08 15:35:18+00:00,2019-06-25 15:11:19+00:00,-35.10252166666667,19.198096666666668,0,407.60027777777776
68,9218521,2019-07-18 22:37:37+00:00,2019-08-02 15:52:33+00:00,5.968288333333334,94.92354666666668,0,353.24888888888887
69,9218789,2019-03-28 17:13:17+00:00,2019-04-11 07:55:10+00:00,3.8239666666666663,91.83723333333332,0,326.6980555555556
70,9218789,2019-07-05 05:34:17+00:00,2019-07-18 23:45:39+00:00,3.8018666666666663,91.93448333333332,0,330.18944444444446
71,9218789,2019-11-15 23:44:30+00:00,2019-11-30 15:24:14+00:00,-35.91878333333333,29.12353333333333,0,351.6622222222222
72,9218789,2019-12-30 12:57:30+00:00,2020-01-13 07:58:25+00:00,5.4199166666666665,94.02103333333334,0,331.0152777777778
73,9218791,2019-06-04 01:48:50+00:00,2019-06-17 23:50:55+00:00,1.8364833333333328,89.65975,0,334.03472222222223
74,9218791,2019-08-09 23:55:22+00:00,2019-08-25 07:14:10+00:00,-35.311116666666656,18.77433333333333,0,367.31333333333333
75,9218791,2019-09-12 15:21:07+00:00,2019-09-24 23:27:17+00:00,3.9085833333333335,92.3611,0,296.10277777777776
76,9218791,2019-10-30 23:28:47+00:00,2019-11-15 15:03:13+00:00,-35.00451666666667,18.513366666666666,0,375.5738888888889
77,9218856,2019-04-28 01:27:37+00:00,2019-05-12 15:50:27+00:00,4.570556666666667,92.74243166666666,0,350.38055555555553
78,9218856,2019-06-21 23:58:31+00:00,2019-07-11 03:22:13+00:00,-34.905365,18.53557,0,459.395
79,9221334,2020-01-25 15:23:48+00:00,2020-02-08 07:34:47+00:00,4.157051666666667,91.86947166666668,0,328.18305555555554
80,9221437,2019-08-10 23:42:22+00:00,2019-08-25 15:18:19+00:00,-33.65942666666667,27.28466333333333,0,351.5991666666667
81,9221437,2019-11-28 07:59:52+00:00,2019-12-12 13:43:06+00:00,-33.69274333333333,26.936111666666665,0,341.72055555555556
82,9221592,2020-01-21 11:53:41+00:00,2020-02-04 07:48:54+00:00,5.50455,94.26966666666668,0,331.92027777777776
83,9221619,2019-05-13 07:30:11+00:00,2019-05-29 02:13:46+00:00,-35.78605,18.463933333333333,0,378.7263888888889
84,9221619,2019-07-05 05:35:09+00:00,2019-07-22 07:59:18+00:00,5.6056333333333335,94.0118,0,410.4025
85,9221621,2019-03-26 15:58:20+00:00,2019-04-11 13:02:24+00:00,-35.65246666666667,27.5603,0,381.0677777777778
86,9221853,2019-12-17 07:59:03+00:00,2020-01-02 23:59:54+00:00,-33.953716666666665,26.694966666666666,0,400.01416666666665
87,9221889,2019-09-05 05:38:43+00:00,2019-09-17 15:57:24+00:00,2.0496,90.71868333333332,0,298.31138888888887
88,9221889,2019-10-18 15:59:31+00:00,2019-11-03 19:28:42+00:00,-34.45418333333333,18.424916666666668,0,387.4863888888889
89,9223320,2019-08-09 15:26:53+00:00,2019-08-23 15:56:24+00:00,4.100215,92.27066333333332,0,336.49194444444447
90,9223320,2019-09-30 23:41:09+00:00,2019-10-20 07:06:58+00:00,-35.33788833333333,17.715870000000002,0,463.4302777777778
91,9224037,2019-09-25 23:59:30+00:00,2019-10-13 03:45:21+00:00,-35.98251666666667,20.20583333333333,0,411.76416666666665
92,9224714,2019-07-06 01:57:44+00:00,2019-07-20 15:50:33+00:00,3.561183333333333,91.44861666666668,0,349.8802777777778
93,9224714,2019-10-03 17:21:32+00:00,2019-10-17 23:44:34+00:00,5.587283333333334,94.05865,0,342.38388888888886
94,9224714,2019-11-24 07:39:06+00:00,2019-12-10 00:10:33+00:00,-35.18346666666667,18.90165,0,376.52416666666664
95,9224714,2020-01-11 21:13:11+00:00,2020-01-24 15:36:01+00:00,3.585833333333333,91.4252,0,306.38055555555553
96,9224790,2019-06-30 15:55:36+00:00,2019-07-15 13:48:08+00:00,-35.03150333333333,19.082541666666668,0,357.87555555555554
97,9225029,2019-04-07 23:50:05+00:00,2019-04-25 07:20:37+00:00,-35.05024333333333,18.325535000000002,0,415.50888888888886
98,9225029,2019-09-24 15:59:48+00:00,2019-10-11 23:57:38+00:00,-35.14032333333333,19.67950833333333,0,415.9638888888889
99,9225029,2019-10-29 00:31:30+00:00,2019-11-12 23:47:47+00:00,5.207176666666666,93.48038666666666,0,359.2713888888889
100,9227194,2019-04-19 07:59:36+00:00,2019-05-05 07:49:02+00:00,-33.85009833333333,26.897755,0,383.8238888888889
101,9227194,2019-06-04 14:51:29+00:00,2019-06-18 23:26:34+00:00,4.1021,92.10295666666669,0,344.58472222222224
102,9227194,2019-08-01 23:59:17+00:00,2019-08-20 12:11:19+00:00,-34.70681166666667,18.445236666666666,0,444.2005555555556
103,9227194,2019-09-21 15:16:20+00:00,2019-10-05 23:53:48+00:00,4.2324150000000005,92.34762166666668,0,344.62444444444446
104,9227194,2019-12-08 07:59:02+00:00,2019-12-26 15:00:00+00:00,-35.997128333333336,19.998998333333333,0,439.0161111111111
105,9227194,2020-01-24 21:15:08+00:00,2020-02-08 07:39:34+00:00,4.79409,93.04114333333334,0,346.40722222222223
106,9227649,2019-08-23 23:59:12+00:00,2019-09-10 13:02:32+00:00,-35.876,19.08383333333333,0,421.05555555555554
107,9229635,2019-06-15 20:58:43+00:00,2019-07-03 14:20:27+00:00,-34.6797,17.9586,0,425.3622222222222
108,9231286,2020-01-09 15:58:57+00:00,2020-01-26 23:08:21+00:00,-35.13168333333333,18.8195,0,415.1566666666667
109,9231327,2019-04-21 07:57:19+00:00,2019-05-09 04:10:21+00:00,-35.14225666666667,19.02279,0,428.21722222222223
110,9231327,2019-09-23 07:57:50+00:00,2019-10-10 12:55:31+00:00,-34.916140000000006,18.93538,0,412.9613888888889
111,9231327,2019-12-19 23:52:24+00:00,2020-01-06 22:31:13+00:00,-34.883035,18.372106666666667,0,430.64694444444444
112,9231377,2019-04-10 13:35:40+00:00,2019-04-23 22:38:14+00:00,6.149333333333334,95.72596666666666,0,321.04277777777776
113,9231377,2019-06-03 15:16:49+00:00,2019-06-19 14:36:51+00:00,-34.301883333333336,28.338916666666666,0,383.3338888888889
114,9231377,2020-01-22 15:48:33+00:00,2020-02-10 06:38:53+00:00,-35.32013333333333,18.156383333333334,0,446.8388888888889
115,9233260,2019-07-07 15:39:53+00:00,2019-07-21 23:59:42+00:00,4.1893633333333336,92.26506666666668,0,344.3302777777778
116,9233260,2019-12-08 06:25:43+00:00,2019-12-20 23:56:54+00:00,3.422446666666666,91.46686,0,305.51972222222224
117,9233284,2020-02-05 07:53:14+00:00,2020-02-21 07:49:59+00:00,-33.91785833333333,25.78979833333333,0,383.9458333333333
118,9233301,2019-08-26 13:13:39+00:00,2019-09-09 15:57:29+00:00,5.049411666666667,93.65847833333332,0,338.73055555555555
119,9233301,2019-10-15 15:49:20+00:00,2019-11-02 00:12:30+00:00,-35.99783833333333,19.536246666666667,0,416.3861111111111
120,9233583,2019-06-08 13:34:49+00:00,2019-06-22 07:57:54+00:00,5.92825,94.96188333333332,0,330.3847222222222
121,9233583,2019-08-12 15:56:37+00:00,2019-08-29 19:34:58+00:00,-35.306666666666665,17.878,0,411.63916666666665
122,9233583,2019-10-20 12:56:27+00:00,2019-11-04 07:37:02+00:00,5.999816666666668,95.41333333333333,0,354.6763888888889
123,9233583,2019-12-04 15:50:00+00:00,2019-12-20 12:59:23+00:00,-35.772333333333336,18.351666666666667,0,381.1563888888889
124,9233595,2019-12-30 23:53:56+00:00,2020-01-19 06:36:03+00:00,-34.97403333333333,18.6222,0,462.70194444444445
125,9238507,2019-03-31 02:11:55+00:00,2019-04-13 06:07:13+00:00,5.20515,93.80668333333334,0,315.9216666666667
126,9238507,2019-05-12 23:57:50+00:00,2019-05-28 07:44:10+00:00,-34.905366666666666,18.47425,0,367.77222222222224
127,9244221,2019-07-30 12:59:13+00:00,2019-08-13 15:18:43+00:00,5.359416666666666,94.33298333333332,0,338.325
128,9244221,2019-09-22 07:45:51+00:00,2019-10-10 13:31:44+00:00,-35.02953333333333,18.988133333333334,0,437.76472222222225
129,9244221,2019-12-29 15:59:10+00:00,2020-01-16 12:19:20+00:00,-34.461999999999996,18.441816666666668,0,428.3361111111111
130,9244362,2019-05-01 15:58:59+00:00,2019-05-14 14:43:30+00:00,-35.5732,32.57718333333333,0,310.74194444444447
131,9244362,2019-07-28 08:06:26+00:00,2019-08-09 23:59:51+00:00,4.920533333333333,92.85925,0,303.8902777777778
132,9244362,2019-09-12 15:53:43+00:00,2019-09-28 14:44:53+00:00,-34.908766666666665,28.83006666666667,0,382.85277777777776
133,9244362,2019-11-26 15:23:03+00:00,2019-12-09 23:55:32+00:00,4.0741,91.73835,0,320.5413888888889
134,9244362,2020-01-19 15:59:36+00:00,2020-02-05 07:58:18+00:00,-33.79071666666667,26.94706666666667,0,399.97833333333335
135,9244788,2019-05-29 05:46:00+00:00,2019-06-12 07:56:33+00:00,6.038501666666668,95.61603000000001,0,338.17583333333334
136,9244831,2019-04-18 02:21:28+00:00,2019-04-30 21:32:11+00:00,4.398583333333334,92.33118333333331,0,307.17861111111114
137,9244831,2019-06-09 22:46:17+00:00,2019-06-27 01:53:32+00:00,-34.879416666666664,18.89108333333333,0,411.12083333333334
138,9244831,2019-11-23 12:25:30+00:00,2019-12-06 15:48:07+00:00,4.7938,93.15725,0,315.37694444444446
139,9244831,2020-01-07 21:52:52+00:00,2020-01-25 12:23:52+00:00,-35.45953333333333,18.13748333333333,0,422.51666666666665
140,9247285,2019-07-22 23:58:06+00:00,2019-08-10 07:54:18+00:00,-34.42168333333333,18.32988333333333,0,439.93666666666667
141,9248899,2020-02-02 18:26:35+00:00,2020-02-16 23:48:27+00:00,5.2721,94.31048333333334,0,341.3644444444444
142,9248904,2019-09-09 15:58:58+00:00,2019-09-28 12:18:08+00:00,-33.89897333333333,25.68446333333333,0,452.31944444444446
143,9250177,2019-05-25 01:33:47+00:00,2019-06-08 15:23:48+00:00,6.0577,95.94291666666666,0,349.8336111111111
144,9250177,2019-08-07 06:36:16+00:00,2019-08-25 00:45:53+00:00,-34.98616666666667,18.556733333333334,0,426.16027777777776
145,9250189,2019-10-23 07:37:02+00:00,2019-11-09 23:46:42+00:00,-35.10388833333333,19.296551666666666,0,424.1611111111111
146,9250218,2019-04-10 00:33:38+00:00,2019-04-25 15:54:01+00:00,6.04996,94.860275,0,375.33972222222224
147,9250218,2019-06-24 23:56:39+00:00,2019-07-14 12:15:49+00:00,-34.83261666666667,18.928805,0,468.31944444444446
148,9252199,2019-04-26 15:59:16+00:00,2019-05-11 20:25:15+00:00,-33.89824333333333,27.05430833333333,0,364.43305555555554
149,9252199,2019-06-03 06:03:47+00:00,2019-06-16 23:49:00+00:00,3.414568333333333,91.56205833333334,0,329.7536111111111
150,9252199,2019-12-10 11:38:27+00:00,2019-12-23 23:56:31+00:00,4.930196666666666,93.41761,0,324.3011111111111
151,9252199,2020-02-04 15:58:10+00:00,2020-02-22 13:52:30+00:00,-35.372195,17.788715,0,429.90555555555557
152,9252412,2019-09-12 06:28:32+00:00,2019-09-24 15:56:16+00:00,2.4325666666666668,90.18498333333334,0,297.46222222222224
153,9252424,2019-12-15 15:49:59+00:00,2020-01-01 23:49:14+00:00,-35.22625,18.8638,0,415.9875
154,9253181,2019-05-12 15:59:49+00:00,2019-05-31 01:38:28+00:00,-33.83499666666667,17.947263333333332,0,441.64416666666665
155,9253193,2019-09-01 00:51:34+00:00,2019-09-15 07:55:04+00:00,5.45986,94.07016166666666,0,343.05833333333334
156,9253193,2019-10-17 15:58:30+00:00,2019-11-01 22:58:31+00:00,-35.98600666666667,26.963240000000003,0,367.0002777777778
157,9253806,2019-06-28 15:59:47+00:00,2019-07-16 07:52:34+00:00,-33.91473333333333,25.74091666666667,0,423.8797222222222
158,9253832,2019-04-04 23:49:39+00:00,2019-04-22 15:27:38+00:00,-34.734,17.705166666666667,0,423.63305555555553
159,9253832,2019-09-14 02:39:15+00:00,2019-09-29 07:54:55+00:00,6.0384,95.88758333333334,0,365.2611111111111
160,9253832,2019-11-19 07:52:09+00:00,2019-12-03 11:34:34+00:00,-35.568666666666665,30.8932,0,339.70694444444445
161,9253832,2020-01-10 23:55:36+00:00,2020-01-26 23:55:59+00:00,4.921316666666667,93.27356666666668,0,384.00638888888886
162,9254111,2019-03-31 07:29:05+00:00,2019-04-17 04:13:02+00:00,-35.50913333333333,18.395916666666672,0,404.7325
163,9254111,2019-07-10 07:32:34+00:00,2019-07-28 08:57:04+00:00,-35.114733333333334,18.908066666666667,0,433.40833333333336
164,9254525,2019-04-08 23:59:30+00:00,2019-04-25 14:22:08+00:00,-35.18433333333333,18.780833333333334,0,398.3772222222222
165,9254525,2019-08-30 05:56:41+00:00,2019-09-12 07:58:27+00:00,3.370833333333333,91.18066666666668,0,314.02944444444444
166,9254525,2019-10-26 23:47:30+00:00,2019-11-13 15:46:08+00:00,-35.0055,19.374333333333333,0,423.9772222222222
167,9254563,2019-08-18 07:42:15+00:00,2019-09-05 05:39:25+00:00,-35.28163333333333,18.565916666666666,0,429.9527777777778
168,9254707,2019-04-25 14:19:30+00:00,2019-05-11 23:46:56+00:00,5.3620833333333335,93.92760666666666,0,393.45722222222224
169,9254707,2019-06-19 15:58:06+00:00,2019-07-09 15:30:15+00:00,-35.997083333333336,18.085896666666667,0,479.53583333333336
170,9254707,2019-08-01 06:25:43+00:00,2019-08-13 23:47:41+00:00,2.01306,89.99913833333332,0,305.36611111111114
171,9254707,2019-09-22 15:45:56+00:00,2019-10-10 07:35:47+00:00,-35.99698,18.3655,0,423.8308333333333
172,9254707,2020-02-07 07:12:31+00:00,2020-02-23 15:43:05+00:00,3.041983333333333,91.17138,0,392.50944444444445
173,9254719,2019-05-11 23:57:54+00:00,2019-05-29 23:03:45+00:00,-34.713409999999996,18.909606666666665,0,431.0975
174,9254719,2019-07-22 05:03:52+00:00,2019-08-03 23:33:09+00:00,3.925338333333333,91.79987833333334,0,306.48805555555555
175,9254719,2019-09-20 23:56:07+00:00,2019-10-08 23:43:01+00:00,-34.99060333333333,19.28554833333333,0,431.7816666666667
176,9255593,2019-07-25 15:59:39+00:00,2019-08-10 22:06:11+00:00,-33.91916666666667,25.9805,0,390.1088888888889
177,9255593,2019-12-21 18:35:26+00:00,2020-01-04 15:46:32+00:00,5.754833333333332,94.527,0,333.185
178,9256872,2019-08-19 07:50:19+00:00,2019-09-05 05:37:04+00:00,-35.10528333333333,18.875666666666667,0,405.77916666666664
179,9260615,2019-09-21 07:57:10+00:00,2019-10-11 14:06:40+00:00,-35.79363333333333,18.5131,0,486.15833333333336
180,9260627,2019-06-03 14:39:09+00:00,2019-06-17 07:54:25+00:00,2.856583333333333,91.29205,0,329.25444444444446
181,9260627,2019-08-10 15:59:23+00:00,2019-08-26 15:39:03+00:00,-33.92406666666667,25.89905,0,383.6611111111111
182,9262936,2019-07-03 15:59:04+00:00,2019-07-22 07:54:43+00:00,-34.88303333333333,18.651016666666667,0,447.9275
183,9267601,2019-07-18 23:28:20+00:00,2019-08-04 23:52:00+00:00,-34.90108333333333,18.33783333333333,0,408.39444444444445
184,9267613,2019-09-28 23:57:28+00:00,2019-10-16 23:55:16+00:00,-35.170116666666665,18.326466666666665,0,431.9633333333333
185,9267613,2019-11-13 12:27:14+00:00,2019-11-25 23:32:14+00:00,2.39595,90.23521666666667,0,299.0833333333333
186,9268954,2019-04-22 07:52:14+00:00,2019-05-08 20:37:48+00:00,-35.177636666666665,18.82938333333333,0,396.75944444444445
187,9268980,2019-09-18 06:54:20+00:00,2019-10-02 07:57:20+00:00,4.333716666666667,92.58831666666669,0,337.05
188,9272917,2019-07-30 15:33:39+00:00,2019-08-15 23:38:48+00:00,-35.95796,30.12275666666667,0,392.0858333333333
189,9272943,2019-06-28 23:46:28+00:00,2019-07-15 07:42:10+00:00,-34.99772833333333,19.0132,0,391.92833333333334
190,9272943,2019-11-30 07:42:49+00:00,2019-12-15 13:07:59+00:00,-34.91704333333333,18.862963333333333,0,365.4194444444444
191,9272955,2019-04-12 07:54:34+00:00,2019-04-30 02:28:56+00:00,-35.5053,20.393195000000002,0,426.5727777777778
192,9272955,2019-08-25 23:17:03+00:00,2019-09-12 02:00:59+00:00,-35.13939666666667,19.029375,0,410.7322222222222
193,9272955,2020-01-23 22:46:05+00:00,2020-02-08 07:37:47+00:00,6.11794,95.67593000000001,0,368.8616666666667
194,9273210,2019-08-27 23:49:16+00:00,2019-09-14 01:29:53+00:00,-34.428825,17.730703333333334,0,409.6769444444444
195,9273612,2019-08-10 07:46:24+00:00,2019-08-26 13:24:45+00:00,-35.61411,19.391153333333328,0,389.63916666666665
196,9273818,2019-06-22 14:05:43+00:00,2019-07-07 07:39:01+00:00,5.287000000000001,94.04005,0,353.555
197,9273818,2019-08-17 15:56:33+00:00,2019-09-04 06:14:12+00:00,-35.18176666666667,18.4563,0,422.2941666666667
198,9273818,2019-09-17 07:22:24+00:00,2019-10-01 07:17:33+00:00,5.2253,93.74381666666666,0,335.9191666666667
199,9276171,2019-08-28 23:51:02+00:00,2019-09-13 15:31:40+00:00,-35.014916666666664,18.697,0,375.6772222222222
200,9277553,2019-08-21 09:19:20+00:00,2019-09-05 23:59:56+00:00,5.4329,94.053,0,374.6766666666667
201,9277553,2019-10-24 23:58:37+00:00,2019-11-11 07:39:58+00:00,-35.07638333333333,19.05483333333333,0,415.68916666666667
202,9278428,2019-07-22 23:07:10+00:00,2019-08-10 01:46:23+00:00,-35.21157333333333,18.92675,0,434.6536111111111
203,9278430,2019-10-10 04:03:50+00:00,2019-10-28 07:56:05+00:00,5.97265,95.23158333333332,0,435.87083333333334
204,9279381,2019-04-02 19:36:14+00:00,2019-04-18 02:25:31+00:00,-35.99983333333333,22.0305,0,366.82138888888886
205,9279381,2020-01-27 13:28:17+00:00,2020-02-12 23:52:34+00:00,4.40905,92.78306666666668,0,394.40472222222223
206,9279525,2019-05-04 22:46:04+00:00,2019-05-19 15:54:45+00:00,6.203266666666668,95.24506666666667,0,353.14472222222224
207,9279525,2019-06-20 23:56:46+00:00,2019-07-09 01:45:17+00:00,-34.87251666666667,19.081016666666667,0,433.80861111111113
208,9279537,2019-06-23 07:35:07+00:00,2019-07-10 15:40:06+00:00,-35.22485,18.538366666666672,0,416.0830555555556
209,9279537,2019-09-19 00:59:16+00:00,2019-10-02 23:33:20+00:00,6.1997333333333335,95.28091666666668,0,334.5677777777778
210,9279549,2019-04-03 06:58:59+00:00,2019-04-18 07:54:30+00:00,6.050916666666668,94.75816666666668,0,360.92527777777775
211,9279549,2019-06-06 23:49:58+00:00,2019-06-25 01:28:28+00:00,-35.216766666666665,18.2255,0,433.64166666666665
212,9279771,2019-06-29 07:44:13+00:00,2019-07-15 07:40:32+00:00,-35.731721666666665,17.943089999999998,0,383.93861111111113
213,9279771,2019-08-04 12:29:40+00:00,2019-08-19 23:52:00+00:00,4.062443333333333,92.23092833333334,0,371.3722222222222
214,9279771,2019-10-10 15:56:30+00:00,2019-10-25 09:10:16+00:00,-35.86410333333333,30.393884999999997,0,353.2294444444444
