,Imo,RecievedTime,Latitude,Longitude,NavStatus,Status
91927,9522647, 2019-08-27T15:57:47Z,-20.10520333333333,118.51496000000002,1, anchorage
91928,9522647, 2019-08-27T23:57:37Z,-20.10536,118.515045,1, anchorage
91929,9522647, 2019-08-28T07:58:43Z,-20.329541666666668,118.56527833333334,5, moored
91930,9522647, 2019-08-28T15:58:44Z,-20.329565,118.56525666666668,5, moored
91931,9522647, 2019-08-28T23:58:43Z,-20.329561666666667,118.56525833333332,5, moored
91932,9522647, 2019-08-29T07:58:44Z,-20.329585,118.56525,5, moored
91948,9522647, 2019-10-11T07:57:18Z,-20.328661666666665,118.57949833333332,5, moored
91949,9522647, 2019-10-11T15:57:26Z,-20.328693333333334,118.57953333333332,5, moored
91950,9522647, 2019-10-11T23:57:23Z,-20.328670000000002,118.579535,5, moored
91951,9522647, 2019-10-12T07:57:26Z,-20.32879833333333,118.57949833333332,5, moored
92266,9524035, 2019-11-04T15:58:57Z,-20.094466666666666,118.58451000000001,1, anchorage
92267,9524035, 2019-11-04T23:57:35Z,-20.093118333333333,118.57845333333331,1, anchorage
92268,9524035, 2019-11-05T07:57:40Z,-20.097428333333333,118.581375,1, anchorage
92269,9524035, 2019-11-05T15:57:41Z,-20.094491666666666,118.58366666666667,1, anchorage
92270,9524035, 2019-11-05T23:57:29Z,-20.094468333333328,118.578355,1, anchorage
92271,9524035, 2019-11-06T07:58:03Z,-20.323818333333328,118.569725,5, moored
92272,9524035, 2019-11-06T15:58:01Z,-20.323826666666665,118.56970333333334,5, moored
92273,9524035, 2019-11-06T23:58:12Z,-20.323816666666666,118.56971833333333,5, moored
92274,9524035, 2019-11-07T07:58:22Z,-20.323848333333334,118.56972833333332,5, moored
92318,9526667, 2019-12-19T07:59:09Z,-20.096703333333334,118.63465666666669,1, anchorage
92319,9526667, 2019-12-19T15:59:10Z,-20.094088333333328,118.63032166666666,1, anchorage
92320,9526667, 2019-12-19T23:56:06Z,-20.095481666666668,118.62877333333331,1, anchorage
92321,9526667, 2019-12-20T07:59:05Z,-20.098525,118.631225,1, anchorage
92322,9526667, 2019-12-20T15:59:06Z,-20.098391666666668,118.63080500000001,1, anchorage
92323,9526667, 2019-12-20T23:59:05Z,-20.096035,118.62680333333331,1, anchorage
92324,9526667, 2019-12-21T07:58:49Z,-20.31286,118.56912833333334,5, moored
92325,9526667, 2019-12-21T15:58:51Z,-20.31287,118.56910500000001,5, moored
92326,9526667, 2019-12-21T23:58:51Z,-20.312881666666666,118.56910833333332,5, moored
92327,9526667, 2019-12-22T07:58:50Z,-20.312896666666667,118.56910333333332,5, moored
92432,9526679, 2019-07-26T07:57:17Z,-20.096086666666668,118.63499833333331,1, anchorage
92433,9526679, 2019-07-26T15:57:14Z,-20.095021666666668,118.63533833333334,1, anchorage
92434,9526679, 2019-07-26T23:57:14Z,-20.09256,118.63367,1, anchorage
92435,9526679, 2019-07-27T07:59:24Z,-20.096075,118.63504833333332,1, anchorage
92436,9526679, 2019-07-27T15:59:22Z,-20.09453,118.63551666666666,1, anchorage
92437,9526679, 2019-07-27T23:56:22Z,-20.092335000000002,118.633775,1, anchorage
92438,9526679, 2019-07-28T07:59:23Z,-20.09585833333333,118.63501166666668,1, anchorage
92439,9526679, 2019-07-28T15:59:25Z,-20.092816666666668,118.6348,1, anchorage
92440,9526679, 2019-07-28T23:59:23Z,-20.092565,118.634375,1, anchorage
92441,9526679, 2019-07-29T07:59:38Z,-20.330483333333333,118.56934666666666,5, moored
92442,9526679, 2019-07-29T15:59:36Z,-20.330496666666665,118.56931999999999,5, moored
92443,9526679, 2019-07-29T23:59:35Z,-20.33047833333333,118.56933000000001,5, moored
92444,9526679, 2019-07-30T07:59:34Z,-20.33049,118.56933666666669,5, moored
92445,9526679, 2019-07-30T15:59:37Z,-20.330391666666667,118.56937833333332,5, moored
92446,9526679, 2019-07-30T23:59:37Z,-20.330393333333333,118.56935833333333,5, moored
92461,9526679, 2019-09-03T07:58:46Z,-20.119958333333333,118.56449166666668,1, anchorage
92462,9526679, 2019-09-03T15:58:49Z,-20.122989999999998,118.56846333333333,1, anchorage
92463,9526679, 2019-09-03T23:58:35Z,-20.32094,118.58069333333331,5, moored
92464,9526679, 2019-09-04T07:58:27Z,-20.320938333333334,118.58073333333333,5, moored
92465,9526679, 2019-09-04T15:58:21Z,-20.320954999999998,118.58072666666666,5, moored
92466,9526679, 2019-09-04T23:58:21Z,-20.320965,118.58071499999998,5, moored
92467,9526679, 2019-09-05T07:58:32Z,-20.320931666666667,118.58071000000001,5, moored
92479,9526679, 2019-10-13T23:59:33Z,-20.108948333333334,118.58346333333333,1, anchorage
92480,9526679, 2019-10-14T07:58:47Z,-20.330485,118.56932666666668,5, moored
92481,9526679, 2019-10-14T15:58:03Z,-20.330461666666668,118.56934333333334,5, moored
92482,9526679, 2019-10-14T23:58:44Z,-20.330461666666668,118.56932666666668,5, moored
92483,9526679, 2019-10-15T07:58:45Z,-20.330485,118.569305,5, moored
92484,9526679, 2019-10-15T15:59:38Z,-20.17716,118.51207166666669,0, moving
92500,9526679, 2019-11-16T07:59:06Z,-20.330393333333333,118.58223500000001,5, moored
92501,9526679, 2019-11-16T15:59:05Z,-20.33041,118.58221333333331,5, moored
92502,9526679, 2019-11-16T23:58:50Z,-20.330406666666665,118.582245,5, moored
92521,9526679, 2019-12-24T07:58:45Z,-20.138478333333328,118.51500166666666,1, anchorage
92523,9526679, 2019-12-24T23:57:46Z,-20.31963333333333,118.57798999999999,5, moored
92524,9526679, 2019-12-25T07:54:46Z,-20.319638333333334,118.57801,5, moored
92525,9526679, 2019-12-25T15:58:18Z,-20.319648333333333,118.57796833333332,5, moored
92526,9526679, 2019-12-25T23:58:05Z,-20.31966,118.57798166666667,5, moored
92527,9526679, 2019-12-26T07:56:56Z,-20.319628333333334,118.57796333333332,5, moored
92585,9526722, 2019-07-11T07:59:36Z,-20.08425833333333,118.51287666666668,1, anchorage
92586,9526722, 2019-07-11T15:59:35Z,-20.081815,118.50924833333332,1, anchorage
92587,9526722, 2019-07-11T23:59:34Z,-20.081043333333334,118.50957,1, anchorage
92588,9526722, 2019-07-12T07:59:32Z,-20.083665,118.51119166666666,1, anchorage
92589,9526722, 2019-07-12T15:59:31Z,-20.080511666666666,118.51064833333334,1, anchorage
92590,9526722, 2019-07-12T23:59:24Z,-20.081063333333333,118.50915333333332,1, anchorage
92591,9526722, 2019-07-13T07:56:25Z,-20.08341,118.51009166666668,1, anchorage
92592,9526722, 2019-07-13T15:59:24Z,-20.08073333333333,118.50931166666666,1, anchorage
92593,9526722, 2019-07-13T23:59:31Z,-20.31822,118.57521000000001,5, moored
92594,9526722, 2019-07-14T07:59:31Z,-20.31820833333333,118.57520333333332,5, moored
92595,9526722, 2019-07-14T15:59:38Z,-20.318205,118.5752,5, moored
92596,9526722, 2019-07-14T23:59:41Z,-20.318225,118.57516166666667,5, moored
92597,9526722, 2019-07-15T07:59:30Z,-20.31822333333333,118.57521166666666,5, moored
92658,9527403, 2019-04-23T07:58:00Z,-20.149701666666665,118.53770833333333,1, anchorage
92659,9527403, 2019-04-23T15:58:02Z,-20.151096666666668,118.54064666666666,1, anchorage
92660,9527403, 2019-04-23T23:58:04Z,-20.150616666666668,118.53715833333334,1, anchorage
92661,9527403, 2019-04-24T07:58:07Z,-20.150113333333334,118.537925,1, anchorage
92662,9527403, 2019-04-24T15:58:41Z,-20.315386666666665,118.57269,5, moored
92663,9527403, 2019-04-24T23:58:41Z,-20.315383333333333,118.572685,5, moored
92664,9527403, 2019-04-25T07:58:46Z,-20.315411666666666,118.57267,5, moored
92665,9527403, 2019-04-25T15:58:48Z,-20.315376666666666,118.57267,5, moored
92666,9527403, 2019-04-25T23:58:43Z,-20.315396666666672,118.57268833333332,5, moored
92680,9527403, 2019-05-10T15:57:55Z,-20.134931666666667,118.50835666666669,1, anchorage
92681,9527403, 2019-05-10T23:58:01Z,-20.134318333333333,118.50818999999998,1, anchorage
92682,9527403, 2019-05-11T07:57:27Z,-20.315521666666665,118.57273666666669,5, moored
92683,9527403, 2019-05-11T15:57:31Z,-20.31553,118.57271666666666,5, moored
92684,9527403, 2019-05-11T23:57:26Z,-20.315520000000003,118.57268166666668,5, moored
92703,9527403, 2019-07-13T15:57:54Z,-20.13579333333333,118.53553500000001,1, anchorage
92704,9527403, 2019-07-13T23:57:54Z,-20.135966666666672,118.53489666666668,1, anchorage
92705,9527403, 2019-07-14T07:57:00Z,-20.31544833333333,118.57269,5, moored
92706,9527403, 2019-07-14T15:57:12Z,-20.315411666666666,118.572675,5, moored
92707,9527403, 2019-07-14T23:57:11Z,-20.315435,118.57271166666666,5, moored
92708,9527403, 2019-07-15T07:57:08Z,-20.31544333333333,118.57268333333332,5, moored
92709,9527403, 2019-07-15T15:57:16Z,-20.315438333333333,118.57271499999999,5, moored
92738,9527403, 2019-10-09T15:56:59Z,-20.151135,118.52215166666667,1, anchorage
92739,9527403, 2019-10-09T23:57:07Z,-20.152986666666667,118.52315666666668,1, anchorage
92740,9527403, 2019-10-10T07:58:06Z,-20.315513333333328,118.57284833333334,5, moored
92741,9527403, 2019-10-10T15:58:05Z,-20.315516666666667,118.57283833333334,5, moored
92742,9527403, 2019-10-10T23:58:11Z,-20.315536666666667,118.57287666666667,5, moored
92743,9527403, 2019-10-11T07:58:16Z,-20.315513333333328,118.57284666666666,5, moored
92744,9527403, 2019-10-11T15:59:06Z,-20.0521,118.54533,0, moving
92854,9528196, 2019-10-09T07:57:17Z,-20.330415,118.56925166666667,5, moored
92855,9528196, 2019-10-09T15:57:07Z,-20.330388333333328,118.56923333333332,5, moored
92856,9528196, 2019-10-09T23:57:17Z,-20.330379999999998,118.56925333333334,5, moored
92857,9528196, 2019-10-10T07:58:33Z,-20.33041,118.56923833333332,5, moored
92871,9528201, 2019-04-10T07:59:54Z,-20.107120000000002,118.55627166666666,0, moving
92872,9528201, 2019-04-10T15:57:43Z,-20.326685,118.57646166666666,5, moored
92873,9528201, 2019-04-10T23:57:43Z,-20.326691666666665,118.57646333333334,5, moored
92874,9528201, 2019-04-11T07:57:48Z,-20.326685,118.57643333333333,5, moored
92875,9528201, 2019-04-11T15:57:47Z,-20.326713333333334,118.57646166666666,5, moored
92889,9528201, 2019-05-18T23:59:49Z,-20.09574333333333,118.51051666666666,1, anchorage
92890,9528201, 2019-05-19T07:59:49Z,-20.0923,118.50807333333331,1, anchorage
92891,9528201, 2019-05-19T15:59:48Z,-20.091173333333334,118.51098666666668,1, anchorage
92892,9528201, 2019-05-19T23:57:36Z,-20.327811666666666,118.57126333333332,5, moored
92893,9528201, 2019-05-20T07:57:36Z,-20.327798333333334,118.57127666666666,5, moored
92894,9528201, 2019-05-20T15:57:41Z,-20.32783833333333,118.57127666666666,5, moored
92895,9528201, 2019-05-20T23:54:42Z,-20.327845,118.571215,5, moored
92908,9528201, 2019-06-17T23:58:42Z,-20.079815,118.5753,0, anchorage
92909,9528201, 2019-06-18T07:59:23Z,-20.095603333333333,118.54986833333334,1, moving
92910,9528201, 2019-06-18T15:57:46Z,-20.330375,118.56925,5, moored
92911,9528201, 2019-06-18T23:57:46Z,-20.330386666666666,118.56925666666666,5, moored
92912,9528201, 2019-06-19T07:57:47Z,-20.330388333333328,118.56925,5, moored
92913,9528201, 2019-06-19T15:57:52Z,-20.330403333333333,118.56926499999999,5, moored
92914,9528201, 2019-06-19T23:57:51Z,-20.330386666666666,118.56926499999999,5, moored
92915,9528201, 2019-06-20T07:57:54Z,-20.330381666666668,118.56923833333332,5, moored
92916,9528201, 2019-06-20T15:59:25Z,-20.328133333333334,118.56981999999999,0, moving
92930,9528201, 2019-07-28T07:57:55Z,-20.137813333333334,118.515285,1, anchorage
92932,9528201, 2019-07-28T23:57:10Z,-20.32862833333333,118.579415,5, moored
92933,9528201, 2019-07-29T07:57:05Z,-20.328611666666667,118.57939166666668,5, moored
92934,9528201, 2019-07-29T15:57:13Z,-20.32862833333333,118.5794,5, moored
92948,9528201, 2019-08-31T23:59:24Z,-20.328616666666665,118.57940500000001,5, moored
92949,9528201, 2019-09-01T07:59:24Z,-20.32862833333333,118.57940166666668,5, moored
92950,9528201, 2019-09-01T15:59:34Z,-20.328636666666668,118.57940166666668,5, moored
92951,9528201, 2019-09-01T23:59:33Z,-20.328621666666667,118.57938833333333,5, moored
92952,9528201, 2019-09-02T07:59:34Z,-20.328623333333333,118.579365,5, moored
92967,9528201, 2019-09-30T15:59:46Z,-20.05273,118.58421000000001,0, moving
92968,9528201, 2019-09-30T23:59:45Z,-20.068221666666666,118.59144333333332,1, anchorage
92969,9528201, 2019-10-01T07:59:47Z,-20.064535,118.58735833333333,1, anchorage
92970,9528201, 2019-10-01T15:59:50Z,-20.06639,118.59179333333331,1, anchorage
92971,9528201, 2019-10-01T23:59:52Z,-20.068366666666666,118.59088166666666,1, anchorage
92972,9528201, 2019-10-02T07:59:54Z,-20.06447,118.58834833333331,1, anchorage
92973,9528201, 2019-10-02T15:59:54Z,-20.067186666666668,118.59178333333334,1, anchorage
92974,9528201, 2019-10-02T23:56:56Z,-20.066456666666667,118.59151999999999,1, anchorage
92975,9528201, 2019-10-03T07:59:56Z,-20.065493333333333,118.59087833333334,1, anchorage
92976,9528201, 2019-10-03T15:57:02Z,-20.066938333333333,118.59185833333332,1, anchorage
92977,9528201, 2019-10-03T23:57:02Z,-20.065656666666666,118.59165833333331,1, anchorage
92978,9528201, 2019-10-04T07:57:05Z,-20.06557833333333,118.59155,1, anchorage
92979,9528201, 2019-10-04T15:57:06Z,-20.066946666666666,118.59184833333332,1, anchorage
92980,9528201, 2019-10-04T23:57:07Z,-20.064306666666667,118.58818166666669,1, anchorage
92981,9528201, 2019-10-05T07:57:18Z,-20.067661666666666,118.59173,1, anchorage
92982,9528201, 2019-10-05T15:57:15Z,-20.06654333333333,118.59185166666668,1, anchorage
92983,9528201, 2019-10-05T23:59:16Z,-20.328603333333334,118.57936333333332,5, moored
92984,9528201, 2019-10-06T07:59:18Z,-20.32862833333333,118.57938666666666,5, moored
92985,9528201, 2019-10-06T15:59:27Z,-20.328615,118.57935833333332,5, moored
92986,9528201, 2019-10-06T23:59:25Z,-20.328605,118.57937,5, moored
93001,9528201, 2019-11-10T23:57:17Z,-20.327826666666667,118.57127833333334,5, moored
93002,9528201, 2019-11-11T07:57:24Z,-20.32780333333333,118.571285,5, moored
93003,9528201, 2019-11-11T15:57:26Z,-20.327818333333333,118.57126166666669,5, moored
93004,9528201, 2019-11-11T23:57:19Z,-20.327811666666666,118.57126166666669,5, moored
93018,9528639, 2019-04-14T07:58:59Z,-20.072166666666668,118.52818333333332,0, anchorage
93019,9528639, 2019-04-14T14:38:20Z,-20.072466666666667,118.52985,1, anchorage
93020,9528639, 2019-04-14T23:38:19Z,-20.0739,118.53021666666666,1, anchorage
93021,9528639, 2019-04-15T07:50:17Z,-20.07348333333333,118.53028333333332,1, anchorage
93022,9528639, 2019-04-15T14:56:20Z,-20.07328333333333,118.53016666666667,1, anchorage
93023,9528639, 2019-04-15T23:59:19Z,-20.07378333333333,118.53023333333331,1, anchorage
93024,9528639, 2019-04-16T07:59:18Z,-20.0735,118.53028333333332,1, anchorage
93025,9528639, 2019-04-16T15:56:19Z,-20.071833333333334,118.52913333333332,1, anchorage
93026,9528639, 2019-04-16T23:53:17Z,-20.0738,118.53023333333331,1, anchorage
93027,9528639, 2019-04-17T07:59:16Z,-20.0729,118.5302,1, anchorage
93028,9528639, 2019-04-17T15:59:16Z,-20.0713,118.5282,1, anchorage
93029,9528639, 2019-04-17T23:59:18Z,-20.073666666666668,118.5302,1, anchorage
93030,9528639, 2019-04-18T07:59:18Z,-20.071416666666668,118.52813333333332,1, anchorage
93031,9528639, 2019-04-18T15:56:20Z,-20.071583333333333,118.52936666666666,1, anchorage
93032,9528639, 2019-04-18T23:59:05Z,-20.1624,118.56265,0, moving
93033,9528639, 2019-04-19T07:57:43Z,-20.31605,118.56931666666668,5, moored
93034,9528639, 2019-04-19T15:57:46Z,-20.31605,118.56933333333332,5, moored
93035,9528639, 2019-04-19T23:57:44Z,-20.31605,118.56935,5, moored
93036,9528639, 2019-04-20T07:57:43Z,-20.31605,118.56933333333332,5, moored
93037,9528639, 2019-04-20T15:57:44Z,-20.316033333333333,118.56935,5, moored
93051,9528639, 2019-08-20T15:58:25Z,-20.0956,118.51731666666667,1, anchorage
93052,9528639, 2019-08-20T23:58:22Z,-20.09295,118.51518333333334,1, anchorage
93053,9528639, 2019-08-21T07:58:24Z,-20.09378333333333,118.51525,1, anchorage
93054,9528639, 2019-08-21T15:58:25Z,-20.0951,118.51855,1, anchorage
93055,9528639, 2019-08-21T23:58:22Z,-20.09253333333333,118.51533333333332,1, anchorage
93056,9528639, 2019-08-22T07:59:21Z,-20.14773333333333,118.55163333333331,0, moving
93057,9528639, 2019-08-22T15:58:16Z,-20.316016666666666,118.56938333333332,5, moored
93058,9528639, 2019-08-22T23:58:07Z,-20.31605,118.56931666666668,5, moored
93059,9528639, 2019-08-23T07:58:08Z,-20.31605,118.56931666666668,5, moored
93060,9528639, 2019-08-23T15:59:41Z,-20.092066666666668,118.4479,0, moving
93075,9528639, 2019-09-24T23:58:36Z,-20.077166666666667,118.53893333333332,1, anchorage
93076,9528639, 2019-09-25T07:58:39Z,-20.08145,118.53956666666667,1, anchorage
93077,9528639, 2019-09-25T15:58:43Z,-20.07753333333333,118.53948333333334,1, anchorage
93078,9528639, 2019-09-25T23:01:37Z,-20.079766666666668,118.54066666666668,1, anchorage
93079,9528639, 2019-09-26T07:58:40Z,-20.080216666666665,118.54066666666668,1, anchorage
93080,9528639, 2019-09-26T15:58:49Z,-20.077716666666667,118.53986666666668,1, anchorage
93081,9528639, 2019-09-26T23:58:36Z,-20.07935,118.54128333333334,1, anchorage
93082,9528639, 2019-09-27T07:58:41Z,-20.07828333333333,118.54095,1, anchorage
93083,9528639, 2019-09-27T15:58:43Z,-20.0781,118.54068333333332,1, anchorage
93084,9528639, 2019-09-27T23:58:39Z,-20.080133333333333,118.54111666666668,1, anchorage
93085,9528639, 2019-09-28T07:59:54Z,-20.316033333333333,118.56936666666668,5, moored
93086,9528639, 2019-09-28T15:59:53Z,-20.316,118.56935,5, moored
93087,9528639, 2019-09-28T23:59:50Z,-20.316033333333333,118.56928333333332,5, moored
93088,9528639, 2019-09-29T07:59:53Z,-20.316016666666666,118.56935,5, moored
93089,9528639, 2019-09-29T15:58:33Z,-20.316066666666668,118.56945,0, moored
93114,9528653, 2019-04-29T15:59:02Z,-20.324641666666672,118.57912833333332,0, moving
93115,9528653, 2019-04-29T23:59:46Z,-20.328606666666666,118.57945333333332,5, moored
93116,9528653, 2019-04-30T07:59:47Z,-20.328611666666667,118.579435,5, moored
93117,9528653, 2019-04-30T15:59:46Z,-20.328613333333333,118.57943833333331,5, moored
93118,9528653, 2019-04-30T23:59:32Z,-20.31917,118.57260500000001,0, moving
93281,9531856, 2019-04-06T07:59:20Z,-20.309565,118.57283166666667,0, moving
93282,9531856, 2019-04-06T15:58:38Z,-20.320356666666665,118.56959833333332,5, moored
93283,9531856, 2019-04-06T23:58:39Z,-20.32033833333333,118.56957,5, moored
93284,9531856, 2019-04-07T07:58:37Z,-20.320356666666665,118.56957,5, moored
93285,9531856, 2019-04-07T15:58:38Z,-20.320366666666665,118.56955166666668,5, moored
93286,9531856, 2019-04-07T23:58:38Z,-20.320346666666666,118.56957,5, moored
93287,9531856, 2019-04-08T07:58:40Z,-20.320343333333334,118.56956000000001,5, moored
93288,9531856, 2019-04-08T15:58:36Z,-20.320320000000002,118.569575,5, moored
93301,9531856, 2019-05-16T15:59:30Z,-20.078945,118.60563666666668,1, anchorage
93302,9531856, 2019-05-16T23:59:30Z,-20.081783333333334,118.609,1, anchorage
93303,9531856, 2019-05-17T07:59:30Z,-20.082343333333334,118.60407833333332,1, anchorage
93304,9531856, 2019-05-17T15:59:30Z,-20.078979999999998,118.60733166666668,1, anchorage
93305,9531856, 2019-05-17T23:59:31Z,-20.080625,118.60272666666668,1, anchorage
93306,9531856, 2019-05-18T07:57:25Z,-20.319691666666667,118.57808,5, moored
93307,9531856, 2019-05-18T15:57:25Z,-20.319715,118.578075,5, moored
93308,9531856, 2019-05-18T23:57:24Z,-20.319675,118.57808999999999,5, moored
93309,9531856, 2019-05-19T07:57:23Z,-20.319686666666666,118.57805833333332,5, moored
93310,9531856, 2019-05-19T15:59:18Z,-20.190751666666667,118.51987,0, moving
93324,9531856, 2019-07-19T07:57:51Z,-20.107983333333333,118.50639166666667,1, anchorage
93325,9531856, 2019-07-19T15:57:43Z,-20.110388333333333,118.51158833333334,1, anchorage
93326,9531856, 2019-07-19T23:57:48Z,-20.11064333333333,118.51147666666668,1, anchorage
93327,9531856, 2019-07-20T07:57:48Z,-20.106931666666668,118.50743166666666,1, anchorage
93328,9531856, 2019-07-20T15:57:46Z,-20.108695,118.51173166666666,1, anchorage
93329,9531856, 2019-07-20T23:57:51Z,-20.10851333333333,118.50578333333333,1, anchorage
93330,9531856, 2019-07-21T07:57:49Z,-20.107975,118.50551499999999,1, anchorage
93331,9531856, 2019-07-21T15:57:48Z,-20.10925,118.51099166666668,1, anchorage
93332,9531856, 2019-07-21T23:57:45Z,-20.10763,118.50534166666668,1, anchorage
93333,9531856, 2019-07-22T07:54:46Z,-20.10822333333333,118.505715,1, anchorage
93334,9531856, 2019-07-22T15:57:44Z,-20.109111666666667,118.51072666666668,1, anchorage
93335,9531856, 2019-07-22T23:57:45Z,-20.107301666666668,118.50506666666666,1, anchorage
93336,9531856, 2019-07-23T07:57:43Z,-20.108626666666666,118.50522833333332,1, anchorage
93337,9531856, 2019-07-23T15:57:44Z,-20.108923333333333,118.51076833333332,1, anchorage
93338,9531856, 2019-07-23T23:57:52Z,-20.105245,118.50704499999999,1, anchorage
93339,9531856, 2019-07-24T07:57:47Z,-20.10693,118.51031333333331,1, anchorage
93340,9531856, 2019-07-24T15:57:48Z,-20.108079999999998,118.51054833333332,1, anchorage
93341,9531856, 2019-07-24T23:57:44Z,-20.1053,118.50745833333332,1, anchorage
93342,9531856, 2019-07-25T07:57:43Z,-20.108053333333334,118.510995,1, anchorage
93343,9531856, 2019-07-25T15:57:46Z,-20.107405,118.51113333333332,1, anchorage
93344,9531856, 2019-07-25T23:56:44Z,-20.319689999999998,118.57804499999999,5, moored
93345,9531856, 2019-07-26T07:59:46Z,-20.319695,118.57807,5, moored
93346,9531856, 2019-07-26T15:59:41Z,-20.319695,118.57809499999999,5, moored
93347,9531856, 2019-07-26T23:59:37Z,-20.31971,118.578075,5, moored
93348,9531856, 2019-07-27T07:59:38Z,-20.319718333333334,118.57806166666668,5, moored
93349,9531856, 2019-07-27T15:59:41Z,-20.31971,118.57808833333333,5, moored
93350,9531856, 2019-07-27T23:58:02Z,-20.091565,118.44794666666668,0, moving
93364,9531856, 2019-08-31T23:59:32Z,-20.038829999999997,118.53719666666667,0, moving
93365,9531856, 2019-09-01T07:58:57Z,-20.137803333333334,118.53712666666668,1, anchorage
93366,9531856, 2019-09-01T15:58:52Z,-20.140061666666668,118.54205166666668,1, anchorage
93367,9531856, 2019-09-01T23:58:56Z,-20.14148833333333,118.54106166666666,1, anchorage
93368,9531856, 2019-09-02T07:58:55Z,-20.137776666666667,118.53702666666666,1, anchorage
93369,9531856, 2019-09-02T15:58:52Z,-20.139811666666667,118.542245,1, anchorage
93370,9531856, 2019-09-02T23:59:51Z,-20.319676666666666,118.57807166666667,5, moored
93371,9531856, 2019-09-03T07:59:53Z,-20.3197,118.57806833333332,5, moored
93372,9531856, 2019-09-03T15:59:51Z,-20.3197,118.57805333333332,5, moored
93373,9531856, 2019-09-03T23:59:52Z,-20.319703333333333,118.57805333333332,5, moored
93374,9531856, 2019-09-04T07:59:54Z,-20.319691666666667,118.57804499999999,5, moored
93375,9531856, 2019-09-04T15:59:51Z,-20.319695,118.57807333333334,5, moored
93376,9531856, 2019-09-04T23:56:54Z,-20.319685,118.57806833333332,5, moored
93391,9531856, 2019-10-15T15:57:41Z,-20.085176666666666,118.58559,1, anchorage
93392,9531856, 2019-10-15T23:57:41Z,-20.086029999999997,118.58513333333332,1, anchorage
93393,9531856, 2019-10-16T07:57:42Z,-20.084311666666668,118.5803,1, anchorage
93394,9531856, 2019-10-16T15:57:42Z,-20.084161666666667,118.58575833333332,1, anchorage
93395,9531856, 2019-10-16T23:57:43Z,-20.08560333333333,118.58545500000001,1, anchorage
93396,9531856, 2019-10-17T07:57:39Z,-20.082263333333334,118.58140333333333,1, anchorage
93397,9531856, 2019-10-17T15:57:43Z,-20.084446666666672,118.58568000000001,1, anchorage
93398,9531856, 2019-10-17T23:57:43Z,-20.084828333333334,118.58545333333332,1, anchorage
93399,9531856, 2019-10-18T07:57:44Z,-20.082336666666667,118.58174666666666,1, anchorage
93400,9531856, 2019-10-18T15:57:45Z,-20.085018333333334,118.58566833333332,1, anchorage
93401,9531856, 2019-10-18T23:57:45Z,-20.086506666666665,118.58094166666666,1, anchorage
93402,9531856, 2019-10-19T07:58:44Z,-20.082321666666665,118.57473166666666,1, anchorage
93403,9531856, 2019-10-19T15:58:45Z,-20.084001666666666,118.57949833333332,1, anchorage
93405,9531856, 2019-10-20T07:58:03Z,-20.319706666666665,118.57808833333333,5, moored
93406,9531856, 2019-10-20T15:58:03Z,-20.319721666666666,118.57810500000001,5, moored
93407,9531856, 2019-10-20T23:58:05Z,-20.319666666666667,118.57809833333332,5, moored
93408,9531856, 2019-10-21T07:58:01Z,-20.319651666666665,118.57810500000001,5, moored
93409,9531856, 2019-10-21T15:58:05Z,-20.319701666666667,118.57807166666667,5, moored
93410,9531856, 2019-10-21T23:58:04Z,-20.319706666666665,118.578115,5, moored
93411,9531856, 2019-10-22T07:59:33Z,-20.099788333333333,118.45972166666668,0, moving
93425,9531856, 2019-11-29T15:59:48Z,-20.129138333333334,118.52993833333332,1, anchorage
93426,9531856, 2019-11-29T23:59:48Z,-20.12817,118.52883,1, anchorage
93428,9531856, 2019-11-30T15:59:41Z,-20.31297333333333,118.56917,5, moored
93429,9531856, 2019-11-30T23:59:44Z,-20.312991666666665,118.56921833333334,5, moored
93430,9531856, 2019-12-01T07:59:36Z,-20.313015,118.56918999999999,5, moored
93431,9531856, 2019-12-01T15:59:19Z,-20.312996666666667,118.56920500000001,0, moored
93447,9531856, 2020-01-08T07:57:37Z,-20.077556666666666,118.62218999999999,1, anchorage
93448,9531856, 2020-01-08T15:57:35Z,-20.081575,118.623355,1, anchorage
93449,9531856, 2020-01-08T23:57:37Z,-20.082035,118.62329166666666,1, anchorage
93450,9531856, 2020-01-09T07:57:36Z,-20.08243,118.62326499999999,1, anchorage
93451,9531856, 2020-01-09T15:57:37Z,-20.082214999999998,118.62331999999999,1, anchorage
93452,9531856, 2020-01-09T23:57:36Z,-20.082443333333334,118.62316833333334,1, anchorage
93453,9531856, 2020-01-10T07:58:12Z,-20.083386666666666,118.61917666666666,1, anchorage
93454,9531856, 2020-01-10T15:58:14Z,-20.083563333333334,118.621315,1, anchorage
93455,9531856, 2020-01-10T23:58:10Z,-20.082486666666668,118.61952,1, anchorage
93456,9531856, 2020-01-11T07:58:10Z,-20.079520000000002,118.61809666666667,1, anchorage
93457,9531856, 2020-01-11T15:59:54Z,-20.327005,118.58644166666667,5, moored
93458,9531856, 2020-01-11T23:59:52Z,-20.327013333333333,118.58642333333331,5, moored
93459,9531856, 2020-01-12T07:59:49Z,-20.32699,118.58642666666668,5, moored
93460,9531856, 2020-01-12T15:59:47Z,-20.326976666666667,118.58640666666666,5, moored
93461,9531856, 2020-01-12T23:59:46Z,-20.326991666666668,118.58638666666668,5, moored
