Imo,RecievedTime,Latitude,Longitude,NavStatus,FullWaitTime,WaitingCount,MooredCount,type,built,dwt,loa,beam,holdsTotal,hatchesToNo,draughtMeters
9279393,2019-05-13 07:59:04+00:00,-20.15769,118.537375,1,7.993333333,18,28,Ore Carrier,2004,229186,319.5,54,9,9,18.1
9648908,2019-10-21 23:58:48+00:00,-20.11776833,118.564905,1,7.993333333,27,38,Bulk Carrier,2014,208086,299.88,50,9,9,18.4
9438470,2020-01-02 07:58:30+00:00,-20.15476833,118.5404533,1,7.993611111,23,27,Bulk Carrier,2010,180079,295,46,9,9,18.1
9591739,2019-07-24 07:59:49+00:00,-20.10603167,118.59239,0,7.993611111,21,27,Bulk Carrier,2012,178896,292,45,9,9,18.32
9701176,2019-04-21 23:59:39+00:00,-20.106635,118.599915,1,7.994444444,41,23,Bulk Carrier,2014,180560,291.98,45,9,9,18.24
9573775,2019-05-01 15:58:51+00:00,-20.13547167,118.54012,1,7.995,33,25,Bulk Carrier,2011,181458,291.98,45,9,9,18.24
9703241,2019-10-27 15:59:16+00:00,-20.12002167,118.5941183,1,7.995,22,36,Bulk Carrier,2016,180940,292,45,9,9,18.3
9713040,2019-10-24 23:58:35+00:00,-20.13562333,118.5418217,1,7.995277778,25,36,Bulk Carrier,2016,209172,299.95,50,9,9,18.4
9736949,2019-09-28 23:57:44+00:00,-20.074855,118.52711,1,7.995277778,30,31,Bulk Carrier,2016,182618,292,45,9,9,18.15
9708320,2019-10-19 07:59:47+00:00,-20.15298333,118.5369733,1,7.995833333,39,35,Bulk Carrier,2015,78184,225,32.2,7,7,14.43
9723904,2019-07-14 23:57:36+00:00,-20.09325833,118.5093383,1,7.995833333,13,30,Bulk Carrier,2016,206752,300,50,9,9,18.59
9737826,2020-01-15 23:59:37+00:00,-20.10869667,118.54282,1,7.996111111,23,26,Bulk Carrier,2016,209900,299.99,50,9,9,18.43
9423774,2019-06-14 07:59:20+00:00,-20.12437833,118.5147367,0,7.996388889,21,29,Bulk Carrier,2008,178104,292,45,9,9,18.32
9600437,2019-07-31 23:59:51+00:00,-20.09627,118.56336,1,7.996944444,23,26,Bulk Carrier,2015,205471,299.95,50,9,9,18.25
9520728,2019-11-21 23:57:27+00:00,-20.106255,118.5801333,1,7.997222222,19,25,Bulk Carrier,2011,179488,291.97,45,9,9,18.22
9558191,2019-07-23 15:58:31+00:00,-20.08241833,118.59371,1,7.997222222,22,30,Bulk Carrier,2012,180517,291.9,45,9,9,18.07
9760471,2020-02-21 07:58:11+00:00,-20.15499333,118.537255,1,7.997222222,35,16,Bulk Carrier,2016,117549,245,43,7,7,15.6
9423358,2019-06-23 07:59:49+00:00,-20.09667333,118.5069983,1,7.9975,38,30,Bulk Carrier,2011,182128,292,45,9,9,18.18
9498781,2019-10-29 23:59:33+00:00,-20.08293167,118.5382767,1,7.9975,21,40,Bulk Carrier,2009,169001,287.5,45,9,9,17.7
9500766,2019-07-07 07:58:44+00:00,-20.119965,118.5767917,1,7.9975,22,32,Bulk Carrier,2012,180643,291.9,45,9,9,18.07
9374038,2019-09-29 15:59:21+00:00,-20.1246,118.58145,0,7.997777778,29,28,Bulk Carrier,2007,206190,299.94,50,9,9,18.1
9487639,2019-08-11 23:59:38+00:00,-20.09622333,118.5339733,1,7.998055556,24,25,Ore Carrier,2013,251019,329.95,57,9,9,18.02
9493028,2020-01-09 15:58:21+00:00,-20.08473833,118.5809733,1,7.998055556,26,30,Bulk Carrier,2009,177897,292,45,9,9,18.3
9713064,2019-03-27 15:59:57+00:00,-20.08115667,118.5818967,1,7.998611111,20,11,Bulk Carrier,2016,209114,299.95,50,9,9,18.4
9484687,2019-12-05 23:59:22+00:00,-20.16591667,118.5493583,0,7.998888889,24,26,Bulk Carrier,2011,92803,229.2,38,7,7,14.9
9638056,2019-08-10 23:57:34+00:00,-20.12002667,118.5621833,1,7.998888889,20,25,Bulk Carrier,2013,206108,299.92,50,9,9,18.4
9644500,2019-07-27 15:57:36+00:00,-20.31601833,118.569265,1,7.998888889,30,28,Bulk Carrier,2012,107236,254.99,43,7,7,13.4
9747780,2019-10-15 15:58:46+00:00,-20.33033667,118.5823083,1,7.998888889,31,40,Ore Carrier,2017,261084,327,57,5,9,18.8
9849253,2019-12-03 23:58:26+00:00,-20.135865,118.5384933,1,7.999166667,29,27,Chemical & Oil Carrier,2019,49999,183.1,32.2,,,13.24
9500742,2019-07-01 15:58:38+00:00,-20.09283333,118.56793,5,7.999444444,22,32,Bulk Carrier,2011,180643,291.9,45,9,9,18.07
9500742,2019-08-03 23:59:02+00:00,-20.08829,118.5232717,1,7.999444444,27,24,Bulk Carrier,2011,180643,291.9,45,9,9,18.07
9312250,2019-05-16 23:58:17+00:00,-20.32698333,118.5864,1,7.999722222,22,24,Bulk Carrier,2004,203278,299.95,50,9,9,17.91
9402287,2019-11-02 23:59:17+00:00,-20.3304,118.5823,1,7.999722222,20,38,Bulk Carrier,2009,181383,292,45,9,9,18.18
9481245,2019-10-09 23:58:05+00:00,-20.32033,118.5694633,1,8.000277778,36,39,Bulk Carrier,2009,169031,287.5,45,9,9,17.7
9446635,2019-08-11 07:59:22+00:00,-20.09797,118.5358817,1,8.000555556,20,29,Bulk Carrier,2011,181399,291.98,45,9,9,18.24
9500742,2019-08-05 07:59:14+00:00,-20.08547333,118.5241333,5,8.000555556,22,30,Bulk Carrier,2011,180643,291.9,45,9,9,18.07
9375965,2019-04-27 15:59:23+00:00,-20.13688333,118.5412833,0,8.000833333,41,20,Bulk Carrier,2009,207942,299.7,50,9,9,18.23
9402110,2019-05-04 15:58:19+00:00,-20.08718333,118.5249167,1,8.000833333,32,22,Open Hatch Carrier,2009,31612,171.6,27,5,5,10.42
9500742,2019-08-04 15:59:04+00:00,-20.088015,118.528715,5,8.000833333,27,28,Bulk Carrier,2011,180643,291.9,45,9,9,18.07
9747807,2020-01-17 23:58:46+00:00,-20.136395,118.539095,0,8.000833333,29,26,Ore Carrier,2017,261088,327,57,5,9,18.8
9767405,2019-09-12 07:59:49+00:00,-20.09358167,118.601635,1,8.000833333,19,27,Bulk Carrier,2017,210000,299.87,48.99,9,9,18.62
9496472,2019-12-29 23:59:26+00:00,-20.1403,118.5370667,1,8.001111111,25,27,Bulk Carrier,2011,207941,300,50,9,9,18.2
9580376,2019-08-25 23:59:46+00:00,-20.09342833,118.6211667,1,8.001111111,19,26,Bulk Carrier,2011,179078,292,45,9,9,18.32
9493755,2019-07-06 15:58:05+00:00,-20.10826667,118.5142,1,8.001388889,24,31,Bulk Carrier,2012,175231,291.8,45,9,9,18.25
9494371,2019-05-07 07:57:22+00:00,-20.13485,118.5348833,1,8.001388889,22,23,Bulk Carrier,2008,76381,225,32.26,7,7,14.22
9580027,2019-10-24 15:57:33+00:00,-20.15133333,118.5414083,1,8.001388889,27,34,Bulk Carrier,2012,32070,175.53,29.4,5,5,9.62
9500742,2019-10-09 15:59:03+00:00,-20.065405,118.5935917,5,8.001944444,36,38,Bulk Carrier,2011,180643,291.9,45,9,9,18.07
9361249,2020-01-08 07:59:23+00:00,-20.09136667,118.5671833,1,8.002222222,22,28,Bulk Carrier,2007,180151,288.93,45,9,9,18.17
9747780,2020-02-09 07:57:45+00:00,-20.15198667,118.5210567,1,8.0025,26,17,Ore Carrier,2017,261084,327,57,5,9,18.8
9481647,2019-08-04 15:57:51+00:00,-20.12334333,118.6096633,1,8.003333333,25,28,Bulk Carrier,2011,106661,253,43,7,7,13.6
9500742,2019-08-05 23:59:13+00:00,-20.08447,118.5252017,5,8.003333333,21,29,Bulk Carrier,2011,180643,291.9,45,9,9,18.07
9625932,2019-06-29 07:58:49+00:00,-20.08382,118.61938,1,8.003333333,24,29,Bulk Carrier,2013,104229,253.54,43,9,9,13
9634701,2019-10-03 15:59:11+00:00,-20.11403833,118.619655,1,8.003333333,36,31,Bulk Carrier,2012,206160,299.92,50,9,9,18.4
9753583,2019-08-20 23:58:30+00:00,-20.11940667,118.5614133,1,8.003611111,18,25,Ore Carrier,2018,261052,327,57,5,9,18.8
9536832,2019-04-02 15:59:27+00:00,-20.14990667,118.5384167,1,8.004166667,34,16,Product Carrier,2012,45950,181.54,32.2,,,12.17
9431238,2019-08-02 15:59:03+00:00,-20.15315333,118.5382967,1,8.004444444,22,26,Ore Carrier,2010,228990,324.99,52.5,5,5,18.1
9445332,2019-04-08 15:58:58+00:00,-20.125635,118.5938,1,8.004722222,12,18,Bulk Carrier,2010,180423,294.47,46,9,9,18.1
9513749,2019-09-06 07:59:10+00:00,-20.11055,118.60805,1,8.004722222,19,23,Bulk Carrier,2010,206291,299.94,50,9,9,18.1
9375965,2019-03-30 07:58:20+00:00,-20.13508333,118.5336333,1,8.005,35,14,Bulk Carrier,2009,207942,299.7,50,9,9,18.23
9573103,2019-06-18 15:58:31+00:00,-20.12001833,118.5416067,1,8.005,32,31,Bulk Carrier,2013,179134,292,45,9,9,18.22
9705421,2019-04-06 23:58:57+00:00,-20.118985,118.5783283,1,8.005,13,20,Bulk Carrier,2015,55404,189.9,32.26,5,5,12.5
9500742,2019-10-11 15:59:16+00:00,-20.0657,118.5945567,5,8.005277778,34,42,Bulk Carrier,2011,180643,291.9,45,9,9,18.07
9307061,2019-03-26 15:59:11+00:00,-20.12265,118.6073983,1,8.005555556,3,3,Bulk Carrier,2006,173624,289,45,9,9,18.22
9481245,2019-12-15 23:57:42+00:00,-20.07156,118.6066167,1,8.005555556,27,24,Bulk Carrier,2009,169031,287.5,45,9,9,17.7
9492098,2020-01-10 15:59:16+00:00,-20.104555,118.5247133,0,8.005555556,28,29,Bulk Carrier,2010,180086,294.47,46,9,9,18.1
9753571,2019-05-19 23:57:47+00:00,-20.094875,118.6340833,1,8.006388889,32,23,Ore Carrier,2018,261064,327,57,5,9,18.8
9423358,2019-11-18 23:59:28+00:00,-20.12199333,118.541855,0,8.007222222,19,26,Bulk Carrier,2011,182128,292,45,9,9,18.18
9539262,2020-01-18 07:58:53+00:00,-20.13697333,118.5451283,0,8.007222222,31,27,Bulk Carrier,2014,120397,245,43,7,7,15.6
9492098,2019-06-10 15:58:57+00:00,-20.12431667,118.5678833,1,8.0075,27,33,Bulk Carrier,2010,180086,294.47,46,9,9,18.1
9648908,2019-04-24 07:59:21+00:00,-20.08215167,118.6148333,1,8.0075,43,18,Bulk Carrier,2014,208086,299.88,50,9,9,18.4
9618018,2020-01-08 07:57:01+00:00,-20.147455,118.539345,1,8.008333333,17,29,Bulk Carrier,2014,40481,179.99,30,5,5,10.7
9620566,2019-06-15 07:58:20+00:00,-20.094095,118.5904033,1,8.008611111,28,32,Bulk Carrier,2014,115297,254,43,7,7,14.5
9477854,2019-05-11 07:57:17+00:00,-20.15266667,118.5366667,1,8.009166667,18,23,Bulk Carrier,2009,93251,230,38,7,7,14.9
9307073,2019-12-21 15:59:00+00:00,-20.11960833,118.5666433,1,8.009444444,25,29,Bulk Carrier,2006,173541,289,45,9,9,18.22
9738571,2019-12-28 15:57:06+00:00,-20.12887167,118.529075,1,8.009444444,24,25,Bulk Carrier,2019,206392,300,50,9,9,18.3
9753583,2020-01-15 07:57:44+00:00,-20.108715,118.5400017,1,8.009444444,18,27,Ore Carrier,2018,261052,327,57,5,9,18.8
9434424,2019-06-09 07:57:54+00:00,-20.12032667,118.5428567,1,8.009722222,25,31,Bulk Carrier,2010,180702,292,45,9,9,18.2
9603403,2019-10-01 15:59:12+00:00,-20.12224833,118.5736083,1,8.01,28,33,Bulk Carrier,2012,207964,300,50,9,9,18.22
9462811,2020-01-17 07:59:11+00:00,-20.15225667,118.542105,1,8.010277778,25,29,Bulk Carrier,2011,176296,292,45,9,9,18.32
9398711,2019-10-12 07:59:03+00:00,-20.09569833,118.53674,1,8.010555556,38,40,Bulk Carrier,2010,170022,287,45,9,9,17.7
9476848,2019-12-18 15:57:32+00:00,-20.152,118.5428833,1,8.011111111,25,26,Bulk Carrier,2011,179362,291.97,45,9,9,18.22
9545168,2019-10-29 23:58:14+00:00,-20.11235,118.5784,1,8.011388889,21,40,Bulk Carrier,2009,180274,288.93,45,9,9,18.17
9613068,2019-12-20 23:57:47+00:00,-20.12126167,118.5614883,1,8.011388889,23,26,Bulk Carrier,2011,176469,292,45,9,9,18.3
9409144,2019-09-07 07:58:31+00:00,-20.13903167,118.5421633,1,8.011944444,15,25,Bulk Carrier,2011,178342,292,44.98,9,9,17.98
9603439,2019-11-16 07:57:48+00:00,-20.12173667,118.5414617,1,8.013055556,20,23,Bulk Carrier,2012,208025,300,50,9,9,18.22
9678824,2019-03-30 23:59:02+00:00,-20.13743167,118.5345417,1,8.013055556,34,15,Bulk Carrier,2014,208003,299.92,50,9,9,18.4
9723150,2019-11-29 15:57:58+00:00,-20.12232,118.6085933,1,8.013055556,21,27,Bulk Carrier,2015,209956,299.99,50,9,9,18.43
9747778,2019-12-14 23:58:33+00:00,-20.140105,118.5382817,1,8.013333333,17,29,Ore Carrier,2016,260840,327,57,5,9,18.8
9591131,2019-06-07 23:58:06+00:00,-20.139145,118.5362267,1,8.014166667,23,30,Ore Carrier,2013,262779,328.05,57,5,5,18.83
9445289,2019-07-26 23:57:55+00:00,-20.092935,118.5138983,1,8.015277778,26,32,Ore Carrier,2011,228800,324.99,52.5,5,5,18.1
9469003,2019-12-21 23:56:56+00:00,-20.10648167,118.5666183,1,8.015277778,28,25,Bulk Carrier,2010,176354,292,45,9,9,18.3
9474008,2019-10-08 15:57:15+00:00,-20.10653167,118.6230833,1,8.015555556,32,37,Ore Carrier,2011,229126,324.99,52.5,5,5,18.1
9474034,2019-05-06 15:58:18+00:00,-20.10990833,118.5421633,1,8.015555556,24,23,Ore Carrier,2012,228749,324.99,52.5,5,5,18.1
9516521,2019-06-14 15:57:29+00:00,-20.09225,118.578575,1,8.015555556,22,29,Bulk Carrier,2014,207891,300,50,9,9,18.2
9724726,2019-06-15 15:57:58+00:00,-20.07425,118.52344,1,8.015833333,29,30,Chemical & Oil Carrier,2017,45500,183.06,32.2,,,12.32
9515175,2019-10-09 15:57:53+00:00,-20.12028833,118.6359767,1,8.017777778,37,37,Bulk Carrier,2011,107392,254.99,43,7,7,13.53
9748693,2019-07-17 07:58:45+00:00,-20.13778667,118.5352767,1,8.018055556,14,27,Bulk Carrier,2016,208329,299.95,50,9,9,18.4
9445291,2019-09-04 23:57:02+00:00,-20.13383333,118.538,1,8.019166667,13,24,Ore Carrier,2011,228915,324.99,52.5,5,5,18.1
9620530,2019-10-15 15:58:19+00:00,-20.13879333,118.5417833,1,8.019444444,32,39,Bulk Carrier,2013,115198,254,43,7,7,14.5
9281906,2019-06-30 23:57:13+00:00,-20.15046667,118.5406167,1,8.020277778,26,28,Bulk Carrier,2005,206237,299.94,50,9,9,18.1
9447160,2020-01-04 07:58:12+00:00,-20.11006167,118.5355733,1,8.020833333,23,27,Bulk Carrier,2012,203027,299.95,49,9,9,18.35
9423944,2019-08-25 23:57:47+00:00,-20.09363833,118.5820783,1,8.021388889,19,25,Bulk Carrier,2009,182129,295,46,9,9,18.28
9452476,2019-04-08 07:57:16+00:00,-20.15258667,118.536,1,8.0225,12,22,Bulk Carrier,2011,180388,294.47,46,9,9,18.1
9353620,2019-05-04 07:57:08+00:00,-20.15015,118.5350333,1,8.022777778,31,25,Bulk Carrier,2006,174204,289,45,9,9,18.12
9493614,2020-02-26 15:57:29+00:00,-20.13936667,118.54075,1,8.023055556,37,9,Bulk Carrier,2011,175911,291.8,45,9,9,18.25
9741188,2019-09-26 07:56:12+00:00,-20.15476167,118.53674,1,8.023333333,30,26,Bulk Carrier,2018,37802,179.93,30,5,5,10.53
9767405,2019-04-09 23:57:28+00:00,-20.15217833,118.53993,1,8.023333333,9,22,Bulk Carrier,2017,210000,299.87,48.99,9,9,18.62
9713052,2019-04-07 15:58:31+00:00,-20.12264833,118.5816,1,8.023611111,13,23,Bulk Carrier,2016,209172,299.95,50,9,9,18.4
9747780,2019-09-05 23:58:11+00:00,-20.15055333,118.5350183,1,8.024166667,18,21,Ore Carrier,2017,261084,327,57,5,9,18.8
9820867,2019-08-27 07:57:19+00:00,-20.09705833,118.565365,1,8.024166667,14,29,Bulk Carrier,2018,208564,299.95,50,9,9,18.32
9361249,2019-09-07 23:58:10+00:00,-20.11936667,118.56575,1,8.024444444,16,23,Bulk Carrier,2007,180151,288.93,45,9,9,18.17
9735153,2019-12-25 15:57:18+00:00,-20.13619667,118.54322,1,8.025277778,26,26,Bulk Carrier,2015,209537,300,50,9,9,18.4
9369851,2019-11-22 07:57:31+00:00,-20.108,118.5155,1,8.025555556,17,27,Bulk Carrier,2006,174232,289,45,9,9,17.95
9488279,2019-05-14 23:55:45+00:00,-20.13618333,118.5341333,1,8.025555556,21,19,Ore Carrier,2013,263055,328.05,57,5,5,18.83
9374507,2019-09-29 23:57:10+00:00,-20.15336667,118.5400083,1,8.026111111,31,28,Chemical & Oil Carrier,2008,51277,183,32.2,,,12.9
9683245,2020-02-25 23:57:50+00:00,-20.06889333,118.5734133,1,8.026666667,37,12,Bulk Carrier,2014,181015,292,45,9,9,18.3
9493016,2019-03-26 15:57:43+00:00,-20.12316333,118.567295,1,8.027222222,2,0,Bulk Carrier,2009,177944,292,45,9,9,18.3
9750828,2019-03-30 07:57:52+00:00,-20.12165333,118.588705,1,8.027777778,35,13,Bulk Carrier,2016,182631,292,45,9,9,18.15
9567996,2019-11-02 15:57:43+00:00,-20.09605667,118.5400033,1,8.028888889,19,37,Bulk Carrier,2014,207547,299.94,50,9,9,18.27
9731573,2019-12-14 07:57:56+00:00,-20.15207667,118.5368833,1,8.028888889,18,27,Bulk Carrier,2016,209200,299.95,50,9,9,18.4
9537020,2019-10-31 23:57:36+00:00,-20.15187167,118.540075,1,8.029722222,21,41,Open Hatch Carrier,2012,33175,177,28.6,5,5,10.03
9220213,2019-05-24 07:57:46+00:00,-20.15035,118.5369933,1,8.034444444,33,30,Bulk Carrier,2002,175775,289,45,9,9,17.78
9484792,2019-10-19 07:57:36+00:00,-20.108325,118.6027583,1,8.034444444,35,35,Bulk Carrier,2012,175062,291.8,45,9,9,18.25
9446623,2019-12-15 15:57:07+00:00,-20.09915667,118.5269467,1,8.034722222,25,25,Bulk Carrier,2011,181399,291.98,45,9,9,18.24
9405071,2019-10-09 15:57:44+00:00,-20.10452167,118.6200517,1,8.035,36,37,Bulk Carrier,2007,177853,292,45,9,9,18.3
9447988,2019-12-10 23:57:19+00:00,-20.10809167,118.540015,1,8.035833333,16,32,Bulk Carrier,2011,175153,291.8,45,9,9,18.25
9438781,2019-08-08 23:57:43+00:00,-20.13305,118.5348833,1,8.036388889,17,28,Bulk Carrier,2009,180018,292,45,9,9,17.92
9723904,2020-01-21 07:57:37+00:00,-20.09427167,118.583955,1,8.0375,31,29,Bulk Carrier,2016,206752,300,50,9,9,18.59
9581241,2019-11-22 23:57:25+00:00,-20.08086833,118.5416817,1,8.037777778,22,23,Bulk Carrier,2012,179719,292,45,9,9,18.21
9758662,2019-06-26 15:57:33+00:00,-20.08960667,118.5237917,1,8.038611111,30,30,Bulk Carrier,2017,207241,299.88,50,9,9,18.5
9605487,2019-08-07 07:57:14+00:00,-20.10634167,118.5113883,1,8.039444444,22,27,Bulk Carrier,2013,176532,292,45,9,9,18.3
9490894,2019-09-08 07:57:17+00:00,-20.08935,118.5231,1,8.039722222,14,23,Bulk Carrier,2010,179255,291.97,45,9,9,18.2
9750830,2020-01-26 07:54:31+00:00,-20.105525,118.6058067,1,8.04,33,28,Bulk Carrier,2016,182644,292,45,9,9,18.18
9735177,2019-12-23 15:55:07+00:00,-20.11770667,118.5794367,1,8.040277778,23,29,Bulk Carrier,2016,209475,300,50,9,9,18.4
9362994,2020-01-24 07:57:28+00:00,-20.13549,118.513795,1,8.040555556,32,27,Ore Carrier,2008,229117,319.58,54,9,9,18.1
9753569,2019-08-12 15:57:14+00:00,-20.1408,118.511245,1,8.041944444,23,24,Ore Carrier,2017,260911,327,57,5,9,18.8
9300582,2019-06-15 23:57:18+00:00,-20.08221667,118.5356167,1,8.042222222,30,29,Bulk Carrier,2006,176996,288.97,45,9,9,17.96
9682954,2019-11-23 07:57:12+00:00,-20.11016833,118.517655,1,8.043333333,24,22,Bulk Carrier,2014,181394,291.98,45,9,9,18.24
9678812,2019-06-04 23:57:03+00:00,-20.13641833,118.5322983,1,8.045277778,24,34,Bulk Carrier,2014,206048,299.92,50,9,9,18.4
9511466,2019-07-16 23:57:03+00:00,-20.12936667,118.5218,1,8.045555556,16,29,Bulk Carrier,2010,175800,291.8,45,9,9,18.25
9492103,2019-04-08 23:56:55+00:00,-20.12794,118.5650867,1,8.046944444,12,19,Bulk Carrier,2009,180311,294.47,46,9,9,18.1
9620578,2019-07-24 15:57:05+00:00,-20.081355,118.5119867,1,8.048055556,23,28,Bulk Carrier,2014,115339,254,43,7,7,14.5
9548328,2019-08-19 15:52:07+00:00,-20.08607333,118.5215367,1,8.117222222,20,27,Bulk Carrier,2010,32635,179.9,28.4,5,5,10.15
9400916,2019-06-03 06:38:50+00:00,-20.122495,118.6314933,1,9.341111111,26,27,Open Hatch Carrier,2010,32280,177,28.4,5,5,10.02
9718363,2019-04-16 05:42:15+00:00,-20.09454333,118.511745,0,10.26666667,37,20,Bulk Carrier,2017,209249,299.95,50,9,9,18.4
9612973,2019-12-20 01:59:52+00:00,-20.09627667,118.5747533,1,14,22,26,Bulk Carrier,2012,180125,295,46,9,9,18.1
9430038,2019-12-25 15:58:22+00:00,-20.12115333,118.56676,1,15.50916667,28,26,Bulk Carrier,2007,177852,291.95,45,9,9,18.3
9723899,2019-12-27 07:58:32+00:00,-20.09406,118.5771317,1,15.825,24,29,Bulk Carrier,2016,206938,300,50,9,9,18.59
9781449,2019-05-12 15:58:58+00:00,-20.109125,118.56521,1,15.93305556,24,20,General Cargo,2017,17625,130.94,23,,,9.92
9696096,2019-11-16 15:58:37+00:00,-20.12197,118.5426217,0,15.93527778,20,27,Bulk Carrier,2015,179428,292,45,9,9,18.3
9621168,2019-12-19 23:59:43+00:00,-20.08093833,118.5877017,1,15.95472222,22,25,Bulk Carrier,2014,179965,295,46,9,9,18.1
9500766,2019-06-04 15:59:50+00:00,-20.14684167,118.5226133,1,15.95666667,23,34,Bulk Carrier,2012,180643,291.9,45,9,9,18.07
9643506,2019-03-27 07:59:59+00:00,-20.12090667,118.61891,1,15.9575,14,12,Bulk Carrier,2013,206382,299.7,50,9,9,18.23
9413717,2019-08-28 07:59:42+00:00,-20.065845,118.5737533,1,15.95777778,18,25,Bulk Carrier,2010,177921,292,45,9,9,18.3
9589396,2019-11-17 07:59:55+00:00,-20.08539167,118.60528,1,15.95888889,23,25,Bulk Carrier,2011,180132,292,45,9,9,18.22
9590709,2019-07-10 15:59:37+00:00,-20.13539667,118.5417317,5,15.96055556,16,28,Bulk Carrier,2011,179276,292,45,9,9,18.22
9470052,2019-10-10 23:59:55+00:00,-20.12371167,118.5437267,1,15.96333333,36,41,Ore Carrier,2013,263055,328.05,57,5,5,18.83
9576337,2019-07-14 07:58:40+00:00,-20.13652833,118.53783,0,15.96527778,18,26,Bulk Carrier,2011,179191,292,45,9,9,18.32
9621314,2019-07-24 23:59:20+00:00,-20.12028667,118.6049717,1,15.96527778,23,26,Ore Carrier,2013,251022,329.95,57,9,9,18.03
9741786,2020-01-08 15:59:54+00:00,-20.10807333,118.5436867,1,15.96527778,24,31,Ore Carrier,2016,250380,325,57,9,9,18
9519779,2019-07-22 15:59:35+00:00,-20.09481667,118.5382333,1,15.96555556,22,28,Bulk Carrier,2010,175713,291.8,45,9,9,18.25
9747792,2019-09-29 15:59:56+00:00,-20.13843667,118.5402417,1,15.96583333,30,28,Ore Carrier,2017,261085,327,57,5,9,18.8
9748708,2019-04-04 07:59:08+00:00,-20.09213833,118.53758,1,15.96583333,27,15,Bulk Carrier,2016,208384,299.95,50,9,9,18.4
9439591,2019-09-02 23:59:34+00:00,-20.122495,118.5939383,0,15.96611111,16,22,Bulk Carrier,2010,180079,295,46,9,9,18.1
9500742,2019-04-20 07:59:03+00:00,-20.09244833,118.5586017,1,15.96722222,42,18,Bulk Carrier,2011,180643,291.9,45,9,9,18.07
9456678,2019-04-02 07:58:49+00:00,-20.13942333,118.5149967,1,15.96944444,38,15,Bulk Carrier,2011,179397,292,45,9,9,18.22
9611759,2019-03-30 23:59:07+00:00,-20.11995333,118.5889833,1,15.97027778,35,15,Bulk Carrier,2015,180193,295,46,9,9,18.1
9750919,2019-09-09 15:59:15+00:00,-20.07946,118.5950217,1,15.97083333,20,26,Bulk Carrier,2016,211182,300,49,9,9,18.6
9470325,2019-05-02 23:59:11+00:00,-20.11606667,118.5227183,1,15.97111111,32,25,Bulk Carrier,2011,28228,169.37,27.2,5,5,9.82
9501497,2019-06-26 15:59:52+00:00,-20.066915,118.5694683,1,15.97138889,31,30,Bulk Carrier,2011,180300,294.47,46,9,9,18.1
9603362,2019-03-28 15:59:39+00:00,-20.12092667,118.54142,1,15.97166667,32,16,Bulk Carrier,2011,207855,300,50,9,9,18.22
9468360,2019-09-01 07:59:07+00:00,-20.08853167,118.52365,1,15.97416667,17,24,Bulk Carrier,2012,174977,291.8,45,9,9,18.27
9621168,2019-11-11 15:59:15+00:00,-20.10641167,118.5687733,1,15.97444444,19,32,Bulk Carrier,2014,179965,295,46,9,9,18.1
9767522,2019-09-12 07:59:01+00:00,-20.12357167,118.5773683,1,15.975,16,28,Bulk Carrier,2016,181221,291.98,45,9,9,18.24
9279393,2019-07-25 23:59:14+00:00,-20.12593333,118.5275683,1,15.97555556,22,29,Ore Carrier,2004,229186,319.5,54,9,9,18.1
9507544,2019-09-16 23:59:12+00:00,-20.12303,118.56758,1,15.97555556,23,28,Bulk Carrier,2010,178978,292,45,9,9,18.2
9446439,2019-11-15 23:58:55+00:00,-20.09966667,118.6217333,1,15.97694444,19,28,Bulk Carrier,2010,180309,288.93,45,9,9,18.17
9638874,2019-11-07 15:59:39+00:00,-20.08013833,118.5811183,1,15.97694444,19,38,Bulk Carrier,2013,207435,300,50,9,9,18.2
9723916,2019-09-18 07:59:04+00:00,-20.12183667,118.5793183,1,15.97694444,25,28,Bulk Carrier,2016,206752,300,50,9,9,18.59
9633733,2019-07-02 15:59:11+00:00,-20.08680833,118.5251367,1,15.97805556,22,32,Bulk Carrier,2013,180032,295,46,9,9,18.1
9759989,2019-08-18 23:59:43+00:00,-20.10516667,118.5751367,1,15.97916667,18,24,Bulk Carrier,2018,210036,299.99,50,9,9,18.43
9700031,2019-08-12 07:58:27+00:00,-20.12395,118.5392883,1,15.98,24,25,Open Hatch Carrier,2015,39000,179.9,30,5,5,10.6
9713777,2019-12-12 23:59:42+00:00,-20.1392,118.53945,1,15.98,18,29,Open Hatch Carrier,2015,33117,179.93,28.4,5,5,10.03
9767405,2019-10-17 07:59:30+00:00,-20.10728833,118.5411433,1,15.98055556,30,34,Bulk Carrier,2017,210000,299.87,48.99,9,9,18.62
9731767,2019-06-26 15:58:27+00:00,-20.13955833,118.541185,1,15.98194444,31,28,Ore Carrier,2016,250292,325,57,9,9,18
9611759,2019-06-12 15:59:48+00:00,-20.11916333,118.53624,1,15.98222222,24,32,Bulk Carrier,2015,180193,295,46,9,9,18.1
9731767,2019-03-31 15:58:39+00:00,-20.093865,118.536125,1,15.98222222,40,15,Ore Carrier,2016,250292,325,57,9,9,18
9631321,2019-09-16 07:59:10+00:00,-20.120935,118.577465,1,15.98277778,21,29,Bulk Carrier,2013,206068,299.85,50,9,9,18.49
9472282,2020-01-07 07:59:04+00:00,-20.13462333,118.506175,1,15.98333333,14,25,Bulk Carrier,2009,178032,292,45,9,9,18.3
