,RecievedTime,FinishedRecievedTime,Latitude,Longitude,WaitTime,type,built,dwt,loa,beam,draughtMeters
8639,2019-10-03 23:59:09+00:00,2019-10-14 15:57:09+00:00,1.2790666666666666,103.94181666666668,255.96666666666667,Bulk Carrier,2007,82050,228.99,32.26,14.43
8640,2019-10-18 23:59:35+00:00,2019-10-21 07:58:10+00:00,24.2545,120.43643333333333,55.97638888888889,Bulk Carrier,2007,82050,228.99,32.26,14.43
8641,2019-12-09 10:05:19+00:00,2020-01-17 04:23:37+00:00,22.52763333333333,69.08155,930.305,Bulk Carrier,2007,82050,228.99,32.26,14.43
8642,2019-04-30 07:54:52+00:00,2019-05-06 07:56:48+00:00,27.04746833333333,56.30880500000001,144.03222222222226,Bulk Carrier,2006,73664,225.0,32.26,14.0
8643,2019-05-23 15:58:25+00:00,2019-08-11 07:58:18+00:00,26.99321333333333,55.961178333333336,1911.9980555555553,Bulk Carrier,2006,73664,225.0,32.26,14.0
8644,2019-08-18 15:51:37+00:00,2019-10-08 07:58:50+00:00,27.05493333333333,56.32816333333334,1216.1202777777778,Bulk Carrier,2006,73664,225.0,32.26,14.0
8645,2019-10-25 15:50:43+00:00,2019-10-29 23:59:29+00:00,-28.13169333333333,-48.35735833333333,104.14611111111113,Bulk Carrier,2006,73664,225.0,32.26,14.0
8646,2019-11-01 07:58:11+00:00,2019-11-03 23:57:06+00:00,-28.18267,-48.56884166666666,63.98194444444446,Bulk Carrier,2006,73664,225.0,32.26,14.0
8647,2019-03-30 01:33:47+00:00,2019-04-01 02:40:59+00:00,-5.524523333333334,105.28883333333332,49.12,Bulk Carrier,2006,87144,229.0,36.5,14.14
8648,2019-05-26 15:33:10+00:00,2019-05-28 23:58:33+00:00,-33.201575,151.70412333333334,56.423055555555564,Bulk Carrier,2006,87144,229.0,36.5,14.14
8649,2019-08-23 23:55:09+00:00,2019-08-28 23:57:36+00:00,49.02441666666667,-123.66790833333332,120.04083333333334,Bulk Carrier,2006,87144,229.0,36.5,14.14
8650,2019-10-09 07:57:34+00:00,2019-10-10 23:57:33+00:00,-23.86409833333333,151.58922666666666,39.999722222222225,Bulk Carrier,2006,87144,229.0,36.5,14.14
8651,2019-11-13 15:57:32+00:00,2020-02-06 15:42:35+00:00,22.52521833333333,120.244775,2039.750833333333,Bulk Carrier,2006,87144,229.0,36.5,14.14
8652,2019-03-31 07:43:59+00:00,2019-04-13 07:28:18+00:00,-35.22873333333333,-55.51801666666667,311.7386111111111,Bulk Carrier,2006,87144,229.0,36.5,14.14
8653,2019-04-17 07:57:29+00:00,2019-08-26 23:58:57+00:00,-34.73525,-57.791216666666664,3160.0244444444447,Bulk Carrier,2006,87144,229.0,36.5,14.14
8654,2019-11-22 14:45:39+00:00,2019-12-03 07:57:10+00:00,38.85503333333333,122.02451666666668,257.19194444444446,Bulk Carrier,2006,87144,229.0,36.5,14.14
8655,2019-12-07 23:59:40+00:00,2019-12-18 23:57:21+00:00,42.77035,132.9509,263.9613888888889,Bulk Carrier,2006,87144,229.0,36.5,14.14
8656,2019-12-23 23:57:33+00:00,2020-01-13 07:57:08+00:00,42.75898333333333,132.97651666666667,487.9930555555555,Bulk Carrier,2006,87144,229.0,36.5,14.14
8657,2019-03-27 06:47:02+00:00,2019-04-01 07:54:43+00:00,3.948916666666667,103.54751666666668,121.12805555555555,Bulk Carrier,2007,86949,229.0,36.5,14.1
8658,2019-04-06 23:59:06+00:00,2019-04-24 07:58:18+00:00,1.28875,104.01893333333334,415.98666666666674,Bulk Carrier,2007,86949,229.0,36.5,14.1
8659,2019-05-12 07:41:25+00:00,2019-05-15 20:28:45+00:00,22.169366666666665,114.10106666666668,84.78888888888889,Bulk Carrier,2007,86949,229.0,36.5,14.1
8660,2019-05-24 20:46:52+00:00,2019-05-25 23:25:27+00:00,-5.527333333333332,105.30583333333334,26.64305555555556,Bulk Carrier,2007,86949,229.0,36.5,14.1
8661,2019-05-28 22:29:46+00:00,2019-06-10 07:59:47+00:00,-5.522716666666668,105.30215,297.5002777777778,Bulk Carrier,2007,86949,229.0,36.5,14.1
8662,2019-07-01 23:57:36+00:00,2019-07-03 07:57:58+00:00,-33.07615,151.74625,32.00611111111111,Bulk Carrier,2007,86949,229.0,36.5,14.1
8663,2019-08-19 15:55:15+00:00,2019-08-23 15:58:29+00:00,48.34475,-123.3437,96.05388888888888,Bulk Carrier,2007,86949,229.0,36.5,14.1
8664,2019-09-12 23:36:24+00:00,2019-09-28 15:57:30+00:00,29.62511666666667,122.38526666666668,376.35166666666674,Bulk Carrier,2007,86949,229.0,36.5,14.1
8665,2019-09-30 07:58:26+00:00,2019-10-11 07:55:31+00:00,22.56025,120.24268333333332,263.9513888888889,Bulk Carrier,2007,86949,229.0,36.5,14.1
8666,2019-11-04 23:59:51+00:00,2019-12-06 07:58:19+00:00,22.16421666666667,114.15618333333332,751.9744444444444,Bulk Carrier,2007,86949,229.0,36.5,14.1
8667,2019-12-11 23:57:50+00:00,2019-12-14 23:58:18+00:00,-25.9408,32.758316666666666,72.00777777777778,Bulk Carrier,2007,86949,229.0,36.5,14.1
8668,2020-01-05 07:59:35+00:00,2020-01-10 23:59:35+00:00,1.273016666666667,103.94518333333332,136.0,Bulk Carrier,2007,86949,229.0,36.5,14.1
8669,2020-01-18 23:56:07+00:00,2020-01-20 23:36:40+00:00,38.87936666666667,118.0823,47.67583333333334,Bulk Carrier,2007,86949,229.0,36.5,14.1
8670,2019-03-26 11:14:33+00:00,2019-04-11 23:58:20+00:00,-0.27143333333333336,117.69796666666667,396.7297222222222,Bulk Carrier,2005,74143,224.89,32.2,13.95
8671,2019-04-27 23:57:10+00:00,2019-04-29 23:57:11+00:00,-23.81415,151.4591,48.000277777777775,Bulk Carrier,2005,74143,224.89,32.2,13.95
8672,2019-05-13 23:48:09+00:00,2019-05-14 23:57:16+00:00,3.9589833333333333,103.55583333333334,24.151944444444453,Bulk Carrier,2005,74143,224.89,32.2,13.95
8673,2019-05-18 23:58:17+00:00,2019-06-08 07:57:35+00:00,1.2950166666666667,104.00956666666669,487.9883333333333,Bulk Carrier,2005,74143,224.89,32.2,13.95
8674,2019-06-10 15:59:15+00:00,2019-08-16 23:57:41+00:00,24.357866666666666,118.18475,1615.973888888889,Bulk Carrier,2005,74143,224.89,32.2,13.95
8675,2019-09-27 07:57:45+00:00,2019-10-05 15:59:23+00:00,1.2881833333333332,103.98205,200.02722222222226,Bulk Carrier,2005,74143,224.89,32.2,13.95
8676,2019-11-01 15:58:53+00:00,2019-11-11 23:57:08+00:00,46.21575,-123.78228333333334,247.97083333333333,Bulk Carrier,2005,74143,224.89,32.2,13.95
8677,2019-12-12 07:56:17+00:00,2019-12-13 15:48:27+00:00,31.174216666666666,122.62175,31.869444444444447,Bulk Carrier,2005,74143,224.89,32.2,13.95
8678,2019-12-18 23:56:55+00:00,2019-12-26 10:28:25+00:00,31.188616666666668,122.46293333333334,178.525,Bulk Carrier,2005,74143,224.89,32.2,13.95
8679,2020-01-02 15:58:46+00:00,2020-01-07 15:48:12+00:00,4.127983333333333,100.48955,119.82388888888887,Bulk Carrier,2005,74143,224.89,32.2,13.95
8680,2020-01-14 07:54:14+00:00,2020-02-08 07:52:42+00:00,1.2789,103.9087,599.9744444444443,Bulk Carrier,2005,74143,224.89,32.2,13.95
8681,2019-05-10 07:57:17+00:00,2019-05-22 07:58:20+00:00,35.90898333333333,-5.3279999999999985,288.0175,Bulk Carrier,2005,76620,224.94,32.26,14.14
8682,2019-07-03 23:58:21+00:00,2019-08-06 07:59:57+00:00,-28.93293333333333,32.1668,800.0266666666665,Bulk Carrier,2005,76620,224.94,32.26,14.14
8683,2019-08-27 07:57:55+00:00,2019-11-20 07:58:25+00:00,-33.86808333333333,25.67991666666667,2040.0083333333332,Bulk Carrier,2005,76620,224.94,32.26,14.14
8684,2019-12-10 07:55:44+00:00,2020-01-03 19:42:42+00:00,20.226483333333334,86.86656666666669,587.7827777777778,Bulk Carrier,2005,76620,224.94,32.26,14.14
8685,2020-01-05 20:21:38+00:00,2020-02-01 15:57:42+00:00,20.266916666666667,86.8756,643.6011111111111,Bulk Carrier,2005,76620,224.94,32.26,14.14
8686,2019-05-23 14:24:00+00:00,2019-05-27 07:59:44+00:00,37.07763333333333,126.22453333333333,89.59555555555555,Bulk Carrier,2005,76629,224.94,32.26,14.14
8687,2019-07-12 07:59:51+00:00,2019-07-16 07:58:35+00:00,34.91498333333333,136.71873333333335,95.97888888888887,Bulk Carrier,2005,76629,224.94,32.26,14.14
8688,2019-08-21 07:57:57+00:00,2019-08-22 07:58:33+00:00,33.96343333333333,131.7694,24.01,Bulk Carrier,2005,76629,224.94,32.26,14.14
8689,2019-09-10 15:57:27+00:00,2019-09-12 23:51:01+00:00,-40.79048333333333,145.43666666666667,55.89277777777777,Bulk Carrier,2005,76629,224.94,32.26,14.14
8690,2019-10-02 23:18:53+00:00,2019-10-03 15:58:01+00:00,30.417666666666666,122.76213333333334,16.65222222222222,Bulk Carrier,2005,76629,224.94,32.26,14.14
8691,2019-11-05 23:59:24+00:00,2019-11-17 07:58:56+00:00,-21.164316666666668,149.41423333333333,271.99222222222215,Bulk Carrier,2005,76629,224.94,32.26,14.14
8692,2019-12-02 07:58:13+00:00,2020-02-01 23:59:15+00:00,1.2783166666666668,103.94371666666666,1480.0172222222222,Bulk Carrier,2005,76629,224.94,32.26,14.14
8693,2019-03-26 15:34:58+00:00,2019-03-29 07:59:09+00:00,25.77363333333333,119.84177333333334,64.40305555555554,Bulk Carrier,2004,85778,228.05,36.5,13.87
8694,2019-04-02 06:59:43+00:00,2019-04-04 07:57:51+00:00,31.055735,122.75807166666668,48.96888888888889,Bulk Carrier,2004,85778,228.05,36.5,13.87
8695,2019-04-09 07:57:05+00:00,2019-04-11 23:58:29+00:00,39.835895,119.75799333333332,64.02333333333333,Bulk Carrier,2004,85778,228.05,36.5,13.87
8696,2019-04-18 23:55:54+00:00,2019-04-19 07:57:16+00:00,30.399175,122.53967833333333,8.022777777777778,Bulk Carrier,2004,85778,228.05,36.5,13.87
8697,2019-04-26 15:55:00+00:00,2019-05-02 07:59:42+00:00,39.86649,119.73967666666668,136.07833333333335,Bulk Carrier,2004,85778,228.05,36.5,13.87
8698,2019-05-18 15:57:10+00:00,2019-05-23 23:59:50+00:00,39.84449666666666,119.63202,128.04444444444445,Bulk Carrier,2004,85778,228.05,36.5,13.87
8699,2019-05-31 05:59:16+00:00,2019-06-01 07:59:41+00:00,21.996706666666668,113.8958,26.006944444444446,Bulk Carrier,2004,85778,228.05,36.5,13.87
8700,2019-06-04 15:59:34+00:00,2019-06-07 15:57:16+00:00,25.79503333333333,119.83742166666669,71.96166666666667,Bulk Carrier,2004,85778,228.05,36.5,13.87
8701,2019-06-18 15:58:13+00:00,2019-06-20 07:57:29+00:00,39.872616666666666,119.72555333333334,39.98777777777778,Bulk Carrier,2004,85778,228.05,36.5,13.87
8702,2019-06-26 07:57:28+00:00,2019-06-28 15:59:55+00:00,24.252725,118.38662166666668,56.04083333333333,Bulk Carrier,2004,85778,228.05,36.5,13.87
8703,2019-07-08 15:59:23+00:00,2019-07-10 15:54:45+00:00,30.79150333333333,122.53987833333332,47.922777777777775,Bulk Carrier,2004,85778,228.05,36.5,13.87
8704,2019-07-19 23:49:44+00:00,2019-07-22 07:54:22+00:00,31.282475,122.584585,56.077222222222225,Bulk Carrier,2004,85778,228.05,36.5,13.87
8705,2019-07-28 07:59:37+00:00,2019-07-30 15:48:24+00:00,39.04187666666667,119.125705,55.813055555555565,Bulk Carrier,2004,85778,228.05,36.5,13.87
8706,2019-08-02 15:57:09+00:00,2019-08-07 07:49:18+00:00,31.285465,122.61068833333331,111.86916666666669,Bulk Carrier,2004,85778,228.05,36.5,13.87
8707,2019-08-09 15:55:24+00:00,2019-08-11 07:59:39+00:00,31.8347,120.90758666666666,40.07083333333333,Bulk Carrier,2004,85778,228.05,36.5,13.87
8708,2019-08-14 23:59:19+00:00,2019-08-15 15:57:00+00:00,39.86633833333333,119.77013999999998,15.961388888888886,Bulk Carrier,2004,85778,228.05,36.5,13.87
8709,2019-08-21 23:53:22+00:00,2019-08-28 15:58:03+00:00,24.24726,118.36688666666667,160.07805555555555,Bulk Carrier,2004,85778,228.05,36.5,13.87
8710,2019-09-02 07:55:37+00:00,2019-09-02 23:56:57+00:00,30.40756333333333,122.56210833333333,16.022222222222222,Bulk Carrier,2004,85778,228.05,36.5,13.87
8711,2019-09-10 23:58:24+00:00,2019-09-16 23:39:59+00:00,39.871768333333335,119.725165,143.69305555555556,Bulk Carrier,2004,85778,228.05,36.5,13.87
8712,2019-09-25 06:42:51+00:00,2019-09-25 15:57:13+00:00,24.22383833333333,118.36249,9.239444444444443,Bulk Carrier,2004,85778,228.05,36.5,13.87
8713,2019-09-30 15:58:50+00:00,2019-10-03 23:51:53+00:00,30.42718666666667,122.226695,79.88416666666667,Bulk Carrier,2004,85778,228.05,36.5,13.87
8714,2019-10-08 15:57:03+00:00,2019-10-10 23:59:11+00:00,30.40632166666667,122.573245,56.03555555555555,Bulk Carrier,2004,85778,228.05,36.5,13.87
8715,2019-10-12 15:58:28+00:00,2019-10-14 15:57:00+00:00,31.062211666666666,122.59654666666668,47.975555555555566,Bulk Carrier,2004,85778,228.05,36.5,13.87
8716,2019-10-15 23:55:55+00:00,2019-10-19 07:55:53+00:00,30.39152,122.53422666666668,79.99944444444445,Bulk Carrier,2004,85778,228.05,36.5,13.87
8717,2019-10-26 23:57:44+00:00,2019-10-27 15:58:41+00:00,39.86248833333333,119.741495,16.015833333333333,Bulk Carrier,2004,85778,228.05,36.5,13.87
8718,2019-11-04 07:27:45+00:00,2019-11-04 23:55:42+00:00,24.22625833333333,118.3533,16.465833333333332,Bulk Carrier,2004,85778,228.05,36.5,13.87
8719,2019-11-15 15:56:54+00:00,2019-11-19 23:56:22+00:00,39.848461666666665,119.75950166666668,103.99111111111112,Bulk Carrier,2004,85778,228.05,36.5,13.87
8720,2019-12-02 23:58:54+00:00,2019-12-04 15:37:12+00:00,29.57633,122.36680333333334,39.638333333333335,Bulk Carrier,2004,85778,228.05,36.5,13.87
8721,2019-12-13 07:58:01+00:00,2019-12-17 23:56:04+00:00,39.87379333333333,119.73267666666666,111.9675,Bulk Carrier,2004,85778,228.05,36.5,13.87
8722,2019-12-27 07:52:10+00:00,2019-12-28 07:57:00+00:00,29.81018833333333,122.545565,24.08055555555556,Bulk Carrier,2004,85778,228.05,36.5,13.87
8723,2019-12-29 23:59:53+00:00,2020-01-01 15:49:45+00:00,30.81629333333333,122.53393666666666,63.831111111111106,Bulk Carrier,2004,85778,228.05,36.5,13.87
8724,2020-01-04 23:48:27+00:00,2020-01-06 07:49:32+00:00,29.76394833333333,122.40549833333333,32.018055555555556,Bulk Carrier,2004,85778,228.05,36.5,13.87
8725,2020-01-13 15:58:58+00:00,2020-01-13 23:06:48+00:00,29.81936333333333,122.47996,7.130555555555556,Bulk Carrier,2004,85778,228.05,36.5,13.87
8726,2020-01-23 15:16:20+00:00,2020-01-24 03:40:37+00:00,29.62184166666667,122.308815,12.404722222222222,Bulk Carrier,2004,85778,228.05,36.5,13.87
8727,2020-01-30 07:58:57+00:00,2020-01-31 23:59:20+00:00,30.402041666666666,122.53401666666667,40.006388888888885,Bulk Carrier,2004,85778,228.05,36.5,13.87
8728,2020-02-19 15:46:40+00:00,2020-02-23 07:55:07+00:00,29.78648333333333,122.42574166666668,88.14083333333332,Bulk Carrier,2004,85778,228.05,36.5,13.87
8729,2019-04-22 23:59:13+00:00,2019-05-27 23:57:49+00:00,1.2903966666666666,104.02258666666668,839.9766666666667,Bulk Carrier,2008,77376,225.0,32.26,14.19
8730,2019-08-18 23:57:20+00:00,2019-08-27 07:36:26+00:00,1.2750583333333334,103.97501333333334,199.65166666666667,Bulk Carrier,2008,77376,225.0,32.26,14.19
8731,2019-08-28 23:48:31+00:00,2019-09-01 07:59:43+00:00,31.16011666666667,122.620625,80.18666666666667,Bulk Carrier,2008,77376,225.0,32.26,14.19
8732,2019-10-07 23:59:35+00:00,2019-10-15 07:57:22+00:00,8.814391666666667,-79.53287166666667,175.96305555555554,Bulk Carrier,2008,77376,225.0,32.26,14.19
8733,2019-10-28 07:58:22+00:00,2019-12-06 07:59:15+00:00,8.836481666666666,-79.53520666666667,936.0147222222223,Bulk Carrier,2008,77376,225.0,32.26,14.19
8734,2019-12-20 15:58:25+00:00,2019-12-22 23:58:15+00:00,34.611325,135.18987166666668,55.99722222222222,Bulk Carrier,2008,77376,225.0,32.26,14.19
8735,2020-01-10 23:57:13+00:00,2020-01-11 23:57:51+00:00,54.09582,-130.56925,24.010555555555552,Bulk Carrier,2008,77376,225.0,32.26,14.19
8736,2020-02-16 23:57:31+00:00,2020-02-23 23:57:01+00:00,1.2871566666666667,103.967795,167.99166666666667,Bulk Carrier,2008,77376,225.0,32.26,14.19
8737,2019-05-06 15:39:45+00:00,2019-05-07 23:29:58+00:00,36.837645,140.88526333333334,31.83694444444445,Bulk Carrier,2008,77283,225.0,32.26,14.2
8738,2019-06-01 23:59:39+00:00,2019-06-08 15:57:45+00:00,-21.177756666666667,149.48150666666666,159.96833333333333,Bulk Carrier,2008,77283,225.0,32.26,14.2
8739,2019-06-21 07:56:13+00:00,2019-06-23 07:59:56+00:00,29.77140833333333,122.428305,48.061944444444435,Bulk Carrier,2008,77283,225.0,32.26,14.2
8740,2019-08-13 15:59:35+00:00,2019-08-14 07:59:43+00:00,42.31865166666667,143.41692166666667,16.002222222222226,Bulk Carrier,2008,77283,225.0,32.26,14.2
8741,2019-08-27 15:59:53+00:00,2019-08-27 23:57:57+00:00,34.70628,137.16386166666666,7.967777777777778,Bulk Carrier,2008,77283,225.0,32.26,14.2
8742,2019-09-15 07:59:19+00:00,2019-09-20 23:59:34+00:00,46.23060333333334,-123.740275,136.00416666666666,Bulk Carrier,2008,77283,225.0,32.26,14.2
8743,2019-10-12 07:54:48+00:00,2019-11-13 15:51:13+00:00,34.65873,127.88798666666666,775.9402777777777,Bulk Carrier,2008,77283,225.0,32.26,14.2
8744,2019-11-15 15:58:41+00:00,2019-11-16 07:58:22+00:00,35.461223333333336,119.87551833333332,15.994722222222224,Bulk Carrier,2008,77283,225.0,32.26,14.2
8745,2019-11-20 15:55:28+00:00,2019-12-18 15:59:18+00:00,40.4156,121.86783833333334,672.0638888888889,Bulk Carrier,2008,77283,225.0,32.26,14.2
8746,2019-12-24 07:54:08+00:00,2020-01-19 23:58:01+00:00,35.02544333333333,129.07058666666666,640.0647222222223,Bulk Carrier,2008,77283,225.0,32.26,14.2
8747,2019-03-26 15:59:22+00:00,2019-04-03 07:59:44+00:00,-19.763903333333328,148.106355,184.0061111111111,Bulk Carrier,2006,82273,228.99,32.26,14.43
8748,2019-04-19 23:57:54+00:00,2019-04-27 23:58:31+00:00,1.2748549999999998,103.92989333333334,192.01027777777782,Bulk Carrier,2006,82273,228.99,32.26,14.43
8749,2019-05-05 06:53:05+00:00,2019-05-20 05:12:07+00:00,20.975913333333327,87.97996166666668,358.3172222222222,Bulk Carrier,2006,82273,228.99,32.26,14.43
8750,2019-06-11 15:59:52+00:00,2019-07-02 07:58:05+00:00,-33.88934833333333,25.65280333333333,495.97027777777777,Bulk Carrier,2006,82273,228.99,32.26,14.43
8751,2019-08-15 07:59:01+00:00,2019-08-23 23:40:41+00:00,1.296605,104.00970333333332,207.69444444444446,Bulk Carrier,2006,82273,228.99,32.26,14.43
8752,2019-08-28 07:33:48+00:00,2019-08-31 07:58:07+00:00,31.140826666666666,122.63549666666668,72.40527777777778,Bulk Carrier,2006,82273,228.99,32.26,14.43
8753,2019-10-19 15:58:39+00:00,2019-10-21 15:58:43+00:00,-32.25116333333333,-51.874495,48.00111111111111,Bulk Carrier,2006,82273,228.99,32.26,14.43
8754,2019-11-30 15:57:56+00:00,2019-12-21 07:58:32+00:00,1.2790133333333331,103.96321666666668,496.01,Bulk Carrier,2006,82273,228.99,32.26,14.43
8755,2020-01-16 07:57:31+00:00,2020-01-18 07:58:34+00:00,34.66502166666667,134.77165666666667,48.0175,Bulk Carrier,2006,82273,228.99,32.26,14.43
8756,2019-04-10 07:22:56+00:00,2019-04-21 23:59:26+00:00,28.80148333333333,-89.36365,280.60833333333335,Bulk Carrier,2006,76596,224.94,32.26,14.14
8757,2019-05-05 06:19:37+00:00,2019-05-06 15:58:11+00:00,37.26781666666667,-76.10171666666666,33.64277777777778,Bulk Carrier,2006,76596,224.94,32.26,14.14
8758,2019-07-12 15:53:33+00:00,2019-07-14 23:58:19+00:00,30.08855,-88.03855,56.079444444444455,Bulk Carrier,2006,76596,224.94,32.26,14.14
8759,2019-07-20 03:48:19+00:00,2019-07-22 06:51:06+00:00,28.82675,-89.3501,51.04638888888889,Bulk Carrier,2006,76596,224.94,32.26,14.14
8760,2019-08-27 23:59:42+00:00,2019-09-02 23:59:26+00:00,46.5706,31.11518333333333,143.99555555555554,Bulk Carrier,2006,76596,224.94,32.26,14.14
8761,2019-10-02 15:01:13+00:00,2019-10-06 23:58:19+00:00,52.08605,2.7665,104.95166666666668,Bulk Carrier,2006,76596,224.94,32.26,14.14
8762,2019-10-30 01:20:53+00:00,2019-11-02 21:22:01+00:00,31.22128333333333,29.71858333333333,92.01888888888891,Bulk Carrier,2006,76596,224.94,32.26,14.14
8763,2019-11-29 23:58:49+00:00,2019-12-19 15:59:47+00:00,35.91126666666667,-5.3319,472.0161111111112,Bulk Carrier,2006,76596,224.94,32.26,14.14
8764,2019-12-26 23:27:56+00:00,2020-02-05 07:58:28+00:00,30.08235,-88.03816666666668,968.5088888888887,Bulk Carrier,2006,76596,224.94,32.26,14.14
8765,2019-04-21 15:57:10+00:00,2019-05-03 23:57:35+00:00,-20.376933333333334,-40.18026666666667,296.0069444444445,Bulk Carrier,2005,75397,224.95,32.2,13.82
8766,2019-05-12 23:59:17+00:00,2019-05-14 23:30:29+00:00,-34.72363333333333,-57.8425,47.52,Bulk Carrier,2005,75397,224.95,32.2,13.82
8767,2019-05-22 22:15:10+00:00,2019-05-24 23:51:12+00:00,-33.05126666666666,-60.56911666666666,49.600555555555566,Bulk Carrier,2005,75397,224.95,32.2,13.82
8768,2019-05-25 22:16:15+00:00,2019-06-02 07:36:47+00:00,-32.94183333333333,-60.62551666666667,177.34222222222226,Bulk Carrier,2005,75397,224.95,32.2,13.82
8769,2019-06-05 07:56:49+00:00,2019-06-29 23:57:14+00:00,-34.71633333333333,-57.87438333333333,592.0069444444445,Bulk Carrier,2005,75397,224.95,32.2,13.82
8770,2019-08-12 07:57:24+00:00,2019-08-30 14:53:13+00:00,43.35063333333333,4.9394,438.9302777777778,Bulk Carrier,2005,75397,224.95,32.2,13.82
8771,2019-09-07 23:57:31+00:00,2019-09-23 15:58:09+00:00,36.13601666666667,-5.38125,376.01055555555564,Bulk Carrier,2005,75397,224.95,32.2,13.82
8772,2019-09-25 04:54:50+00:00,2019-09-27 15:58:23+00:00,37.24,-76.11761666666666,59.05916666666667,Bulk Carrier,2005,75397,224.95,32.2,13.82
8773,2019-10-04 07:23:58+00:00,2019-10-27 15:57:03+00:00,17.481466666666666,-63.00591666666666,560.5513888888888,Bulk Carrier,2005,75397,224.95,32.2,13.82
8774,2019-11-04 07:55:35+00:00,2019-11-15 15:58:48+00:00,-32.275016666666666,-51.96158333333333,272.05361111111114,Bulk Carrier,2005,75397,224.95,32.2,13.82
8775,2019-12-22 07:59:50+00:00,2020-01-03 07:57:54+00:00,1.2861333333333334,103.98275,287.96777777777777,Bulk Carrier,2005,75397,224.95,32.2,13.82
8776,2020-01-19 15:58:40+00:00,2020-02-02 07:57:01+00:00,-1.3530833333333334,116.97518333333332,327.9725,Bulk Carrier,2005,75397,224.95,32.2,13.82
8777,2019-04-25 15:55:03+00:00,2019-04-27 23:57:46+00:00,22.17716666666667,114.17686666666668,56.04527777777778,Bulk Carrier,2005,75395,224.95,32.2,13.84
8778,2019-05-08 07:20:37+00:00,2019-05-24 15:57:52+00:00,-3.9271,115.72343333333332,392.6208333333333,Bulk Carrier,2005,75395,224.95,32.2,13.84
8779,2019-06-22 23:58:04+00:00,2019-07-02 15:59:19+00:00,-20.2857,-40.181616666666656,232.02083333333331,Bulk Carrier,2005,75395,224.95,32.2,13.84
8780,2019-07-09 07:57:03+00:00,2019-07-11 14:59:43+00:00,-35.15975,-55.5161,55.04444444444446,Bulk Carrier,2005,75395,224.95,32.2,13.84
8781,2019-07-20 05:41:45+00:00,2019-07-22 15:59:00+00:00,-33.01968333333333,-60.58716666666667,58.2875,Bulk Carrier,2005,75395,224.95,32.2,13.84
8782,2019-07-28 07:59:30+00:00,2019-08-18 07:51:04+00:00,-34.72723333333333,-57.81231666666667,503.85944444444436,Bulk Carrier,2005,75395,224.95,32.2,13.84
8783,2019-08-23 15:58:32+00:00,2019-09-03 15:59:19+00:00,36.138466666666666,-5.380933333333332,264.01305555555564,Bulk Carrier,2005,75395,224.95,32.2,13.84
8784,2019-09-16 23:56:59+00:00,2019-09-19 15:57:11+00:00,57.6767,10.658633333333333,64.00333333333333,Bulk Carrier,2005,75395,224.95,32.2,13.84
8785,2019-10-04 15:58:14+00:00,2019-12-02 23:58:47+00:00,57.59945,11.67355,1424.009166666667,Bulk Carrier,2005,75395,224.95,32.2,13.84
8786,2020-01-07 01:51:24+00:00,2020-01-09 15:58:17+00:00,53.4166,-4.210066666666667,62.11472222222223,Bulk Carrier,2005,75395,224.95,32.2,13.84
8787,2019-03-25 20:53:27+00:00,2019-04-18 14:30:55+00:00,-3.7307383333333335,114.43430166666668,569.6244444444444,Bulk Carrier,2005,75395,224.95,32.2,13.84
8788,2019-05-25 15:22:05+00:00,2019-05-26 14:55:57+00:00,-33.02151333333333,-60.586301666666664,23.564444444444447,Bulk Carrier,2005,75395,224.95,32.2,13.84
8789,2019-05-29 15:58:22+00:00,2019-07-10 07:59:03+00:00,-34.727106666666664,-57.81296833333333,1000.0113888888887,Bulk Carrier,2005,75395,224.95,32.2,13.84
8790,2019-07-15 23:46:28+00:00,2019-07-16 15:57:46+00:00,20.859516666666668,107.11889833333332,16.188333333333333,Bulk Carrier,2005,75395,224.95,32.2,13.84
8791,2019-08-23 07:57:51+00:00,2019-09-09 23:59:21+00:00,-13.08093,-38.613295,424.025,Bulk Carrier,2005,75395,224.95,32.2,13.84
8792,2019-09-27 07:57:12+00:00,2019-10-14 07:57:35+00:00,39.17095166666667,9.098746666666667,408.00638888888886,Bulk Carrier,2005,75395,224.95,32.2,13.84
8793,2019-10-23 15:58:08+00:00,2019-11-06 07:59:40+00:00,46.27869000000001,30.73318833333333,328.0255555555556,Bulk Carrier,2005,75395,224.95,32.2,13.84
8794,2019-11-13 07:15:48+00:00,2019-11-19 23:57:14+00:00,39.76619333333333,25.9711,160.69055555555556,Bulk Carrier,2005,75395,224.95,32.2,13.84
8795,2020-01-03 18:15:04+00:00,2020-01-27 03:16:26+00:00,31.244861666666665,29.763891666666666,561.0227777777778,Bulk Carrier,2005,75395,224.95,32.2,13.84
8796,2019-05-10 23:55:05+00:00,2019-05-12 07:57:32+00:00,31.06514666666667,122.63034,32.04083333333333,Bulk Carrier,2006,82209,228.99,32.26,14.43
8797,2019-07-18 23:59:45+00:00,2019-07-28 07:57:06+00:00,1.2834033333333332,103.99068666666666,223.95583333333332,Bulk Carrier,2006,82209,228.99,32.26,14.43
8798,2019-09-01 23:55:11+00:00,2019-09-10 23:57:58+00:00,-25.713251666666668,-48.28135166666666,216.04638888888888,Bulk Carrier,2006,82209,228.99,32.26,14.43
8799,2019-09-12 07:57:05+00:00,2019-11-01 23:57:02+00:00,-25.489636666666666,-48.487905,1215.9991666666667,Bulk Carrier,2006,82209,228.99,32.26,14.43
